period_min	period_max	source	rank
2012-01-01	2015-12-31	H3260_v1_5	206710
2016-01-01	2017-12-31	H3260_v1_6	206710
2018-01-01	2018-12-31	H3260_v1_7	206710
1899-01-01	2006-12-31	H3260_v1_0	206711
2007-01-01	2007-12-31	H3260_v1_2	206711
2008-01-01	2009-12-31	H3260_v1_3	206711
2010-01-01	2011-12-31	H3260_v1_4	206711
2012-01-01	2015-12-31	H3260_v1_5	206711
2016-01-01	2017-12-31	H3260_v1_6	206711
2018-01-01	2018-12-31	H3260_v1_7	206711
1899-01-01	2006-12-31	H3260_v1_0	206712
2007-01-01	2007-12-31	H3260_v1_2	206712
2008-01-01	2009-12-31	H3260_v1_3	206712
2010-01-01	2011-12-31	H3260_v1_4	206712
2012-01-01	2015-12-31	H3260_v1_5	206712
2016-01-01	2017-12-31	H3260_v1_6	206712
2018-01-01	2018-12-31	H3260_v1_7	206712
1899-01-01	2006-12-31	H3260_v1_0	206713
2007-01-01	2007-12-31	H3260_v1_2	206713
2008-01-01	2009-12-31	H3260_v1_3	206713
2010-01-01	2011-12-31	H3260_v1_4	206713
2012-01-01	2015-12-31	H3260_v1_5	206713
2016-01-01	2017-12-31	H3260_v1_6	206713
2018-01-01	2018-12-31	H3260_v1_7	206713
1899-01-01	2006-12-31	H3260_v1_0	206714
2007-01-01	2007-12-31	H3260_v1_2	206714
2008-01-01	2009-12-31	H3260_v1_3	206714
2010-01-01	2011-12-31	H3260_v1_4	206714
2012-01-01	2015-12-31	H3260_v1_5	206714
2016-01-01	2017-12-31	H3260_v1_6	206714
2018-01-01	2018-12-31	H3260_v1_7	206714
1899-01-01	2006-12-31	H3260_v1_0	206715
2007-01-01	2007-12-31	H3260_v1_2	206715
2008-01-01	2009-12-31	H3260_v1_3	206715
2010-01-01	2011-12-31	H3260_v1_4	206715
2012-01-01	2015-12-31	H3260_v1_5	206715
2016-01-01	2017-12-31	H3260_v1_6	206715
2018-01-01	2018-12-31	H3260_v1_7	206715
1899-01-01	2006-12-31	H3260_v1_0	206716
2007-01-01	2007-12-31	H3260_v1_2	206716
2008-01-01	2009-12-31	H3260_v1_3	206716
2010-01-01	2011-12-31	H3260_v1_4	206716
2012-01-01	2015-12-31	H3260_v1_5	206716
2016-01-01	2017-12-31	H3260_v1_6	206716
2018-01-01	2018-12-31	H3260_v1_7	206716
1899-01-01	2006-12-31	H3260_v1_0	206717
2007-01-01	2007-12-31	H3260_v1_2	206717
2008-01-01	2009-12-31	H3260_v1_3	206717
2010-01-01	2011-12-31	H3260_v1_4	206717
2012-01-01	2015-12-31	H3260_v1_5	206717
2016-01-01	2017-12-31	H3260_v1_6	206717
2018-01-01	2018-12-31	H3260_v1_7	206717
1899-01-01	2006-12-31	H3260_v1_0	206718
2007-01-01	2007-12-31	H3260_v1_2	206718
2008-01-01	2009-12-31	H3260_v1_3	206718
2010-01-01	2011-12-31	H3260_v1_4	206718
2012-01-01	2015-12-31	H3260_v1_5	206718
2016-01-01	2017-12-31	H3260_v1_6	206718
2018-01-01	2018-12-31	H3260_v1_7	206718
1899-01-01	2006-12-31	H3260_v1_0	206719
2007-01-01	2007-12-31	H3260_v1_2	206719
2008-01-01	2009-12-31	H3260_v1_3	206719
2010-01-01	2011-12-31	H3260_v1_4	206719
2012-01-01	2015-12-31	H3260_v1_5	206719
2016-01-01	2017-12-31	H3260_v1_6	206719
2018-01-01	2018-12-31	H3260_v1_7	206719
1899-01-01	2006-12-31	H3260_v1_0	206720
2007-01-01	2007-12-31	H3260_v1_2	206720
2008-01-01	2009-12-31	H3260_v1_3	206720
2010-01-01	2011-12-31	H3260_v1_4	206720
2012-01-01	2015-12-31	H3260_v1_5	206720
2016-01-01	2017-12-31	H3260_v1_6	206720
2018-01-01	2018-12-31	H3260_v1_7	206720
1899-01-01	2006-12-31	H3260_v1_0	206721
2007-01-01	2007-12-31	H3260_v1_2	206721
2008-01-01	2009-12-31	H3260_v1_3	206721
2010-01-01	2011-12-31	H3260_v1_4	206721
2012-01-01	2015-12-31	H3260_v1_5	206721
2016-01-01	2017-12-31	H3260_v1_6	206721
2018-01-01	2018-12-31	H3260_v1_7	206721
1899-01-01	2006-12-31	H3260_v1_0	206722
2007-01-01	2007-12-31	H3260_v1_2	206722
2008-01-01	2009-12-31	H3260_v1_3	206722
2010-01-01	2011-12-31	H3260_v1_4	206722
2012-01-01	2015-12-31	H3260_v1_5	206722
2016-01-01	2017-12-31	H3260_v1_6	206722
2018-01-01	2018-12-31	H3260_v1_7	206722
1899-01-01	2006-12-31	H3260_v1_0	206723
2007-01-01	2007-12-31	H3260_v1_2	206723
2008-01-01	2009-12-31	H3260_v1_3	206723
2010-01-01	2011-12-31	H3260_v1_4	206723
2012-01-01	2015-12-31	H3260_v1_5	206723
2016-01-01	2017-12-31	H3260_v1_6	206723
2018-01-01	2018-12-31	H3260_v1_7	206723
1899-01-01	2006-12-31	H3260_v1_0	206724
2007-01-01	2007-12-31	H3260_v1_2	206724
2008-01-01	2009-12-31	H3260_v1_3	206724
2010-01-01	2011-12-31	H3260_v1_4	206724
2012-01-01	2015-12-31	H3260_v1_5	206724
2016-01-01	2017-12-31	H3260_v1_6	206724
2018-01-01	2018-12-31	H3260_v1_7	206724
1899-01-01	2006-12-31	H3260_v1_0	206725
2007-01-01	2007-12-31	H3260_v1_2	206725
2008-01-01	2009-12-31	H3260_v1_3	206725
2010-01-01	2011-12-31	H3260_v1_4	206725
2012-01-01	2015-12-31	H3260_v1_5	206725
2016-01-01	2017-12-31	H3260_v1_6	206725
1899-01-01	2006-12-31	H3260_v1_0	206726
2007-01-01	2007-12-31	H3260_v1_2	206726
2008-01-01	2009-12-31	H3260_v1_3	206726
2010-01-01	2011-12-31	H3260_v1_4	206726
2012-01-01	2015-12-31	H3260_v1_5	206726
2016-01-01	2017-12-31	H3260_v1_6	206726
2018-01-01	2018-12-31	H3260_v1_7	206726
1899-01-01	2006-12-31	H3260_v1_0	206727
2007-01-01	2007-12-31	H3260_v1_2	206727
2008-01-01	2009-12-31	H3260_v1_3	206727
2010-01-01	2011-12-31	H3260_v1_4	206727
2012-01-01	2015-12-31	H3260_v1_5	206727
2016-01-01	2017-12-31	H3260_v1_6	206727
2018-01-01	2018-12-31	H3260_v1_7	206727
1899-01-01	2006-12-31	H3260_v1_0	206728
2007-01-01	2007-12-31	H3260_v1_2	206728
2008-01-01	2009-12-31	H3260_v1_3	206728
2010-01-01	2011-12-31	H3260_v1_4	206728
2012-01-01	2015-12-31	H3260_v1_5	206728
2016-01-01	2017-12-31	H3260_v1_6	206728
2018-01-01	2018-12-31	H3260_v1_7	206728
1899-01-01	2006-12-31	H3260_v1_0	206729
2007-01-01	2007-12-31	H3260_v1_2	206729
2008-01-01	2009-12-31	H3260_v1_3	206729
2010-01-01	2011-12-31	H3260_v1_4	206729
2012-01-01	2015-12-31	H3260_v1_5	206729
2016-01-01	2017-12-31	H3260_v1_6	206729
2018-01-01	2018-12-31	H3260_v1_7	206729
2007-01-01	2007-12-31	H3260_v1_2	206730
2008-01-01	2009-12-31	H3260_v1_3	206730
2010-01-01	2011-12-31	H3260_v1_4	206730
2012-01-01	2015-12-31	H3260_v1_5	206730
2016-01-01	2017-12-31	H3260_v1_6	206730
2018-01-01	2018-12-31	H3260_v1_7	206730
2007-01-01	2007-12-31	H3260_v1_2	206731
2008-01-01	2009-12-31	H3260_v1_3	206731
2010-01-01	2011-12-31	H3260_v1_4	206731
2012-01-01	2015-12-31	H3260_v1_5	206731
2016-01-01	2017-12-31	H3260_v1_6	206731
2018-01-01	2018-12-31	H3260_v1_7	206731
2007-01-01	2007-12-31	H3260_v1_2	206732
2008-01-01	2009-12-31	H3260_v1_3	206732
2010-01-01	2011-12-31	H3260_v1_4	206732
2012-01-01	2015-12-31	H3260_v1_5	206732
2016-01-01	2017-12-31	H3260_v1_6	206732
2018-01-01	2018-12-31	H3260_v1_7	206732
2007-01-01	2007-12-31	H3260_v1_2	206733
2008-01-01	2009-12-31	H3260_v1_3	206733
2010-01-01	2011-12-31	H3260_v1_4	206733
2012-01-01	2015-12-31	H3260_v1_5	206733
2016-01-01	2017-12-31	H3260_v1_6	206733
2018-01-01	2018-12-31	H3260_v1_7	206733
2007-01-01	2007-12-31	H3260_v1_2	206734
2008-01-01	2009-12-31	H3260_v1_3	206734
2010-01-01	2011-12-31	H3260_v1_4	206734
2012-01-01	2015-12-31	H3260_v1_5	206734
2016-01-01	2017-12-31	H3260_v1_6	206734
2018-01-01	2018-12-31	H3260_v1_7	206734
2007-01-01	2007-12-31	H3260_v1_2	206735
2008-01-01	2009-12-31	H3260_v1_3	206735
2010-01-01	2011-12-31	H3260_v1_4	206735
2012-01-01	2015-12-31	H3260_v1_5	206735
2016-01-01	2017-12-31	H3260_v1_6	206735
2018-01-01	2018-12-31	H3260_v1_7	206735
2007-01-01	2007-12-31	H3260_v1_2	206736
2008-01-01	2009-12-31	H3260_v1_3	206736
2010-01-01	2011-12-31	H3260_v1_4	206736
2012-01-01	2015-12-31	H3260_v1_5	206736
2016-01-01	2017-12-31	H3260_v1_6	206736
2018-01-01	2018-12-31	H3260_v1_7	206736
2007-01-01	2007-12-31	H3260_v1_2	206737
2008-01-01	2009-12-31	H3260_v1_3	206737
2010-01-01	2011-12-31	H3260_v1_4	206737
2012-01-01	2015-12-31	H3260_v1_5	206737
2016-01-01	2017-12-31	H3260_v1_6	206737
2018-01-01	2018-12-31	H3260_v1_7	206737
2007-01-01	2007-12-31	H3260_v1_2	206738
2008-01-01	2009-12-31	H3260_v1_3	206738
2010-01-01	2011-12-31	H3260_v1_4	206738
2012-01-01	2015-12-31	H3260_v1_5	206738
2016-01-01	2017-12-31	H3260_v1_6	206738
2018-01-01	2018-12-31	H3260_v1_7	206738
2007-01-01	2007-12-31	H3260_v1_2	206739
2008-01-01	2009-12-31	H3260_v1_3	206739
2010-01-01	2011-12-31	H3260_v1_4	206739
2012-01-01	2015-12-31	H3260_v1_5	206739
2016-01-01	2017-12-31	H3260_v1_6	206739
2018-01-01	2018-12-31	H3260_v1_7	206739
2007-01-01	2007-12-31	H3260_v1_2	206740
2008-01-01	2009-12-31	H3260_v1_3	206740
2010-01-01	2011-12-31	H3260_v1_4	206740
2012-01-01	2015-12-31	H3260_v1_5	206740
2016-01-01	2017-12-31	H3260_v1_6	206740
2018-01-01	2018-12-31	H3260_v1_7	206740
2007-01-01	2007-12-31	H3260_v1_2	206741
2008-01-01	2009-12-31	H3260_v1_3	206741
2010-01-01	2011-12-31	H3260_v1_4	206741
2012-01-01	2015-12-31	H3260_v1_5	206741
2016-01-01	2017-12-31	H3260_v1_6	206741
2018-01-01	2018-12-31	H3260_v1_7	206741
2007-01-01	2007-12-31	H3260_v1_2	206742
2008-01-01	2009-12-31	H3260_v1_3	206742
2010-01-01	2011-12-31	H3260_v1_4	206742
2012-01-01	2015-12-31	H3260_v1_5	206742
2016-01-01	2017-12-31	H3260_v1_6	206742
2018-01-01	2018-12-31	H3260_v1_7	206742
2016-01-01	2017-12-31	H3260_v1_6	207676
2016-01-01	2017-12-31	H3260_v1_6	207677
2007-01-01	2007-12-31	H3260_v1_2	209462
2008-01-01	2009-12-31	H3260_v1_3	209462
2010-01-01	2011-12-31	H3260_v1_4	209462
2012-01-01	2015-12-31	H3260_v1_5	209462
2016-01-01	2017-12-31	H3260_v1_6	209462
2007-01-01	2007-12-31	H3260_v1_2	209463
2008-01-01	2009-12-31	H3260_v1_3	209463
2010-01-01	2011-12-31	H3260_v1_4	209463
2012-01-01	2015-12-31	H3260_v1_5	209463
2016-01-01	2017-12-31	H3260_v1_6	209463
2007-01-01	2007-12-31	H3260_v1_2	209464
2008-01-01	2009-12-31	H3260_v1_3	209464
2010-01-01	2011-12-31	H3260_v1_4	209464
2012-01-01	2015-12-31	H3260_v1_5	209464
2016-01-01	2017-12-31	H3260_v1_6	209464
2007-01-01	2007-12-31	H3260_v1_2	209465
2008-01-01	2009-12-31	H3260_v1_3	209465
2010-01-01	2011-12-31	H3260_v1_4	209465
2012-01-01	2015-12-31	H3260_v1_5	209465
2016-01-01	2017-12-31	H3260_v1_6	209465
2018-01-01	2018-12-31	H3260_v1_7	209465
2007-01-01	2007-12-31	H3260_v1_2	209466
2008-01-01	2009-12-31	H3260_v1_3	209466
2010-01-01	2011-12-31	H3260_v1_4	209466
2012-01-01	2015-12-31	H3260_v1_5	209466
2016-01-01	2017-12-31	H3260_v1_6	209466
2018-01-01	2018-12-31	H3260_v1_7	209466
2007-01-01	2007-12-31	H3260_v1_2	209467
2008-01-01	2009-12-31	H3260_v1_3	209467
2010-01-01	2011-12-31	H3260_v1_4	209467
2012-01-01	2015-12-31	H3260_v1_5	209467
2016-01-01	2017-12-31	H3260_v1_6	209467
2018-01-01	2018-12-31	H3260_v1_7	209467
2007-01-01	2007-12-31	H3260_v1_2	209468
2008-01-01	2009-12-31	H3260_v1_3	209468
2010-01-01	2011-12-31	H3260_v1_4	209468
2012-01-01	2015-12-31	H3260_v1_5	209468
2016-01-01	2017-12-31	H3260_v1_6	209468
2018-01-01	2018-12-31	H3260_v1_7	209468
2007-01-01	2007-12-31	H3260_v1_2	209469
2008-01-01	2009-12-31	H3260_v1_3	209469
2010-01-01	2011-12-31	H3260_v1_4	209469
2012-01-01	2015-12-31	H3260_v1_5	209469
2016-01-01	2017-12-31	H3260_v1_6	209469
2018-01-01	2018-12-31	H3260_v1_7	209469
2007-01-01	2007-12-31	H3260_v1_2	209470
2008-01-01	2009-12-31	H3260_v1_3	209470
2010-01-01	2011-12-31	H3260_v1_4	209470
2012-01-01	2015-12-31	H3260_v1_5	209470
2016-01-01	2017-12-31	H3260_v1_6	209470
2018-01-01	2018-12-31	H3260_v1_7	209470
2007-01-01	2007-12-31	H3260_v1_2	209471
2008-01-01	2009-12-31	H3260_v1_3	209471
2010-01-01	2011-12-31	H3260_v1_4	209471
2012-01-01	2015-12-31	H3260_v1_5	209471
2016-01-01	2017-12-31	H3260_v1_6	209471
2018-01-01	2018-12-31	H3260_v1_7	209471
2007-01-01	2007-12-31	H3260_v1_2	209472
2008-01-01	2009-12-31	H3260_v1_3	209472
2010-01-01	2011-12-31	H3260_v1_4	209472
2012-01-01	2015-12-31	H3260_v1_5	209472
2016-01-01	2017-12-31	H3260_v1_6	209472
2018-01-01	2018-12-31	H3260_v1_7	209472
2007-01-01	2007-12-31	H3260_v1_2	209473
2008-01-01	2009-12-31	H3260_v1_3	209473
2010-01-01	2011-12-31	H3260_v1_4	209473
2012-01-01	2015-12-31	H3260_v1_5	209473
2016-01-01	2017-12-31	H3260_v1_6	209473
2018-01-01	2018-12-31	H3260_v1_7	209473
2007-01-01	2007-12-31	H3260_v1_2	209480
2008-01-01	2009-12-31	H3260_v1_3	209480
2010-01-01	2011-12-31	H3260_v1_4	209480
2012-01-01	2015-12-31	H3260_v1_5	209480
2016-01-01	2017-12-31	H3260_v1_6	209480
2018-01-01	2018-12-31	H3260_v1_7	209480
2007-01-01	2007-12-31	H3260_v1_2	209481
2008-01-01	2009-12-31	H3260_v1_3	209481
2010-01-01	2011-12-31	H3260_v1_4	209481
2012-01-01	2015-12-31	H3260_v1_5	209481
2016-01-01	2017-12-31	H3260_v1_6	209481
2018-01-01	2018-12-31	H3260_v1_7	209481
2007-01-01	2007-12-31	H3260_v1_2	209482
2008-01-01	2009-12-31	H3260_v1_3	209482
2010-01-01	2011-12-31	H3260_v1_4	209482
2012-01-01	2015-12-31	H3260_v1_5	209482
2016-01-01	2017-12-31	H3260_v1_6	209482
2018-01-01	2018-12-31	H3260_v1_7	209482
2007-01-01	2007-12-31	H3260_v1_2	209483
2008-01-01	2009-12-31	H3260_v1_3	209483
2010-01-01	2011-12-31	H3260_v1_4	209483
2012-01-01	2015-12-31	H3260_v1_5	209483
2016-01-01	2017-12-31	H3260_v1_6	209483
2018-01-01	2018-12-31	H3260_v1_7	209483
2007-01-01	2007-12-31	H3260_v1_2	209484
2008-01-01	2009-12-31	H3260_v1_3	209484
2010-01-01	2011-12-31	H3260_v1_4	209484
2012-01-01	2015-12-31	H3260_v1_5	209484
2016-01-01	2017-12-31	H3260_v1_6	209484
2018-01-01	2018-12-31	H3260_v1_7	209484
2007-01-01	2007-12-31	H3260_v1_2	209485
2008-01-01	2009-12-31	H3260_v1_3	209485
2010-01-01	2011-12-31	H3260_v1_4	209485
2012-01-01	2015-12-31	H3260_v1_5	209485
2016-01-01	2017-12-31	H3260_v1_6	209485
2018-01-01	2018-12-31	H3260_v1_7	209485
2007-01-01	2007-12-31	H3260_v1_2	209486
2008-01-01	2009-12-31	H3260_v1_3	209486
2010-01-01	2011-12-31	H3260_v1_4	209486
2012-01-01	2015-12-31	H3260_v1_5	209486
2016-01-01	2017-12-31	H3260_v1_6	209486
2018-01-01	2018-12-31	H3260_v1_7	209486
2007-01-01	2007-12-31	H3260_v1_2	209487
2008-01-01	2009-12-31	H3260_v1_3	209487
2010-01-01	2011-12-31	H3260_v1_4	209487
2012-01-01	2015-12-31	H3260_v1_5	209487
2016-01-01	2017-12-31	H3260_v1_6	209487
2018-01-01	2018-12-31	H3260_v1_7	209487
2007-01-01	2007-12-31	H3260_v1_2	209488
2008-01-01	2009-12-31	H3260_v1_3	209488
2010-01-01	2011-12-31	H3260_v1_4	209488
2012-01-01	2015-12-31	H3260_v1_5	209488
2016-01-01	2017-12-31	H3260_v1_6	209488
2018-01-01	2018-12-31	H3260_v1_7	209488
2007-01-01	2007-12-31	H3260_v1_2	209489
2008-01-01	2009-12-31	H3260_v1_3	209489
2010-01-01	2011-12-31	H3260_v1_4	209489
2012-01-01	2015-12-31	H3260_v1_5	209489
2016-01-01	2017-12-31	H3260_v1_6	209489
2018-01-01	2018-12-31	H3260_v1_7	209489
2007-01-01	2007-12-31	H3260_v1_2	209490
2008-01-01	2009-12-31	H3260_v1_3	209490
2010-01-01	2011-12-31	H3260_v1_4	209490
2012-01-01	2015-12-31	H3260_v1_5	209490
2016-01-01	2017-12-31	H3260_v1_6	209490
2018-01-01	2018-12-31	H3260_v1_7	209490
2007-01-01	2007-12-31	H3260_v1_2	209491
2008-01-01	2009-12-31	H3260_v1_3	209491
2010-01-01	2011-12-31	H3260_v1_4	209491
2012-01-01	2015-12-31	H3260_v1_5	209491
2016-01-01	2017-12-31	H3260_v1_6	209491
2018-01-01	2018-12-31	H3260_v1_7	209491
2007-01-01	2007-12-31	H3260_v1_2	209492
2008-01-01	2009-12-31	H3260_v1_3	209492
2010-01-01	2011-12-31	H3260_v1_4	209492
2012-01-01	2015-12-31	H3260_v1_5	209492
2016-01-01	2017-12-31	H3260_v1_6	209492
2018-01-01	2018-12-31	H3260_v1_7	209492
2007-01-01	2007-12-31	H3260_v1_2	209493
2008-01-01	2009-12-31	H3260_v1_3	209493
2010-01-01	2011-12-31	H3260_v1_4	209493
2012-01-01	2015-12-31	H3260_v1_5	209493
2016-01-01	2017-12-31	H3260_v1_6	209493
2018-01-01	2018-12-31	H3260_v1_7	209493
2007-01-01	2007-12-31	H3260_v1_2	209494
2008-01-01	2009-12-31	H3260_v1_3	209494
2010-01-01	2011-12-31	H3260_v1_4	209494
2012-01-01	2015-12-31	H3260_v1_5	209494
2016-01-01	2017-12-31	H3260_v1_6	209494
2018-01-01	2018-12-31	H3260_v1_7	209494
2007-01-01	2007-12-31	H3260_v1_2	209495
2008-01-01	2009-12-31	H3260_v1_3	209495
2010-01-01	2011-12-31	H3260_v1_4	209495
2012-01-01	2015-12-31	H3260_v1_5	209495
2016-01-01	2017-12-31	H3260_v1_6	209495
2018-01-01	2018-12-31	H3260_v1_7	209495
2007-01-01	2007-12-31	H3260_v1_2	209496
2008-01-01	2009-12-31	H3260_v1_3	209496
2010-01-01	2011-12-31	H3260_v1_4	209496
2012-01-01	2015-12-31	H3260_v1_5	209496
2016-01-01	2017-12-31	H3260_v1_6	209496
2018-01-01	2018-12-31	H3260_v1_7	209496
2007-01-01	2007-12-31	H3260_v1_2	209497
2008-01-01	2009-12-31	H3260_v1_3	209497
2010-01-01	2011-12-31	H3260_v1_4	209497
2012-01-01	2015-12-31	H3260_v1_5	209497
2016-01-01	2017-12-31	H3260_v1_6	209497
2018-01-01	2018-12-31	H3260_v1_7	209497
2007-01-01	2007-12-31	H3260_v1_2	209498
2008-01-01	2009-12-31	H3260_v1_3	209498
2010-01-01	2011-12-31	H3260_v1_4	209498
2012-01-01	2015-12-31	H3260_v1_5	209498
2016-01-01	2017-12-31	H3260_v1_6	209498
2018-01-01	2018-12-31	H3260_v1_7	209498
2007-01-01	2007-12-31	H3260_v1_2	209499
2008-01-01	2009-12-31	H3260_v1_3	209499
2010-01-01	2011-12-31	H3260_v1_4	209499
2012-01-01	2015-12-31	H3260_v1_5	209499
2016-01-01	2017-12-31	H3260_v1_6	209499
2018-01-01	2018-12-31	H3260_v1_7	209499
2007-01-01	2007-12-31	H3260_v1_2	209500
2008-01-01	2009-12-31	H3260_v1_3	209500
2010-01-01	2011-12-31	H3260_v1_4	209500
2012-01-01	2015-12-31	H3260_v1_5	209500
2016-01-01	2017-12-31	H3260_v1_6	209500
2018-01-01	2018-12-31	H3260_v1_7	209500
2007-01-01	2007-12-31	H3260_v1_2	209501
2008-01-01	2009-12-31	H3260_v1_3	209501
2010-01-01	2011-12-31	H3260_v1_4	209501
2012-01-01	2015-12-31	H3260_v1_5	209501
2016-01-01	2017-12-31	H3260_v1_6	209501
2018-01-01	2018-12-31	H3260_v1_7	209501
2007-01-01	2007-12-31	H3260_v1_2	209502
2008-01-01	2009-12-31	H3260_v1_3	209502
2010-01-01	2011-12-31	H3260_v1_4	209502
2012-01-01	2015-12-31	H3260_v1_5	209502
2016-01-01	2017-12-31	H3260_v1_6	209502
2018-01-01	2018-12-31	H3260_v1_7	209502
2007-01-01	2007-12-31	H3260_v1_2	209503
2008-01-01	2009-12-31	H3260_v1_3	209503
2010-01-01	2011-12-31	H3260_v1_4	209503
2012-01-01	2015-12-31	H3260_v1_5	209503
2016-01-01	2017-12-31	H3260_v1_6	209503
2018-01-01	2018-12-31	H3260_v1_7	209503
2007-01-01	2007-12-31	H3260_v1_2	209504
2008-01-01	2009-12-31	H3260_v1_3	209504
2010-01-01	2011-12-31	H3260_v1_4	209504
2012-01-01	2015-12-31	H3260_v1_5	209504
2016-01-01	2017-12-31	H3260_v1_6	209504
2018-01-01	2018-12-31	H3260_v1_7	209504
2007-01-01	2007-12-31	H3260_v1_2	209505
2008-01-01	2009-12-31	H3260_v1_3	209505
2010-01-01	2011-12-31	H3260_v1_4	209505
2012-01-01	2015-12-31	H3260_v1_5	209505
2016-01-01	2017-12-31	H3260_v1_6	209505
2018-01-01	2018-12-31	H3260_v1_7	209505
2007-01-01	2007-12-31	H3260_v1_2	209506
2008-01-01	2009-12-31	H3260_v1_3	209506
2010-01-01	2011-12-31	H3260_v1_4	209506
2012-01-01	2015-12-31	H3260_v1_5	209506
2016-01-01	2017-12-31	H3260_v1_6	209506
2018-01-01	2018-12-31	H3260_v1_7	209506
2007-01-01	2007-12-31	H3260_v1_2	209507
2008-01-01	2009-12-31	H3260_v1_3	209507
2010-01-01	2011-12-31	H3260_v1_4	209507
2012-01-01	2015-12-31	H3260_v1_5	209507
2016-01-01	2017-12-31	H3260_v1_6	209507
2018-01-01	2018-12-31	H3260_v1_7	209507
2007-01-01	2007-12-31	H3260_v1_2	209508
2008-01-01	2009-12-31	H3260_v1_3	209508
2010-01-01	2011-12-31	H3260_v1_4	209508
2012-01-01	2015-12-31	H3260_v1_5	209508
2016-01-01	2017-12-31	H3260_v1_6	209508
2018-01-01	2018-12-31	H3260_v1_7	209508
2007-01-01	2007-12-31	H3260_v1_2	209509
2008-01-01	2009-12-31	H3260_v1_3	209509
2010-01-01	2011-12-31	H3260_v1_4	209509
2012-01-01	2015-12-31	H3260_v1_5	209509
2016-01-01	2017-12-31	H3260_v1_6	209509
2018-01-01	2018-12-31	H3260_v1_7	209509
2007-01-01	2007-12-31	H3260_v1_2	209511
2008-01-01	2009-12-31	H3260_v1_3	209511
2010-01-01	2011-12-31	H3260_v1_4	209511
2012-01-01	2015-12-31	H3260_v1_5	209511
2016-01-01	2017-12-31	H3260_v1_6	209511
2018-01-01	2018-12-31	H3260_v1_7	209511
2007-01-01	2007-12-31	H3260_v1_2	209512
2008-01-01	2009-12-31	H3260_v1_3	209512
2010-01-01	2011-12-31	H3260_v1_4	209512
2012-01-01	2015-12-31	H3260_v1_5	209512
2016-01-01	2017-12-31	H3260_v1_6	209512
2018-01-01	2018-12-31	H3260_v1_7	209512
2007-01-01	2007-12-31	H3260_v1_2	209513
2008-01-01	2009-12-31	H3260_v1_3	209513
2010-01-01	2011-12-31	H3260_v1_4	209513
2012-01-01	2015-12-31	H3260_v1_5	209513
2016-01-01	2017-12-31	H3260_v1_6	209513
2018-01-01	2018-12-31	H3260_v1_7	209513
2007-01-01	2007-12-31	H3260_v1_2	209710
2008-01-01	2009-12-31	H3260_v1_3	209710
2010-01-01	2011-12-31	H3260_v1_4	209710
2012-01-01	2015-12-31	H3260_v1_5	209710
2016-01-01	2017-12-31	H3260_v1_6	209710
2007-01-01	2007-12-31	H3260_v1_2	209711
2008-01-01	2009-12-31	H3260_v1_3	209711
2010-01-01	2011-12-31	H3260_v1_4	209711
2012-01-01	2015-12-31	H3260_v1_5	209711
2016-01-01	2017-12-31	H3260_v1_6	209711
1899-01-01	2006-12-31	H3260_v1_0	209822
2007-01-01	2007-12-31	H3260_v1_2	209822
2008-01-01	2009-12-31	H3260_v1_3	209822
2010-01-01	2011-12-31	H3260_v1_4	209822
2012-01-01	2015-12-31	H3260_v1_5	209822
2016-01-01	2017-12-31	H3260_v1_6	209822
2018-01-01	2018-12-31	H3260_v1_7	209822
1899-01-01	2006-12-31	H3260_v1_0	209823
2007-01-01	2007-12-31	H3260_v1_2	209823
2008-01-01	2009-12-31	H3260_v1_3	209823
2010-01-01	2011-12-31	H3260_v1_4	209823
2012-01-01	2015-12-31	H3260_v1_5	209823
2016-01-01	2017-12-31	H3260_v1_6	209823
2018-01-01	2018-12-31	H3260_v1_7	209823
1899-01-01	2006-12-31	H3260_v1_0	210061
2007-01-01	2007-12-31	H3260_v1_2	210061
2008-01-01	2009-12-31	H3260_v1_3	210061
2010-01-01	2011-12-31	H3260_v1_4	210061
2012-01-01	2015-12-31	H3260_v1_5	210061
2016-01-01	2017-12-31	H3260_v1_6	210061
2018-01-01	2018-12-31	H3260_v1_7	210061
1899-01-01	2006-12-31	H3260_v1_0	210062
2007-01-01	2007-12-31	H3260_v1_2	210062
2008-01-01	2009-12-31	H3260_v1_3	210062
2010-01-01	2011-12-31	H3260_v1_4	210062
2012-01-01	2015-12-31	H3260_v1_5	210062
2016-01-01	2017-12-31	H3260_v1_6	210062
2018-01-01	2018-12-31	H3260_v1_7	210062
1899-01-01	2006-12-31	H3260_v1_0	210063
2007-01-01	2007-12-31	H3260_v1_2	210063
2008-01-01	2009-12-31	H3260_v1_3	210063
2010-01-01	2011-12-31	H3260_v1_4	210063
2012-01-01	2015-12-31	H3260_v1_5	210063
2016-01-01	2017-12-31	H3260_v1_6	210063
2018-01-01	2018-12-31	H3260_v1_7	210063
2008-01-01	2009-12-31	H3260_v1_3	212343
2010-01-01	2011-12-31	H3260_v1_4	212343
2012-01-01	2015-12-31	H3260_v1_5	212343
2016-01-01	2017-12-31	H3260_v1_6	212343
2018-01-01	2018-12-31	H3260_v1_7	212343
2008-01-01	2009-12-31	H3260_v1_3	212344
2010-01-01	2011-12-31	H3260_v1_4	212344
2012-01-01	2015-12-31	H3260_v1_5	212344
2016-01-01	2017-12-31	H3260_v1_6	212344
2018-01-01	2018-12-31	H3260_v1_7	212344
