stratum	sp_poststratum	panel_set	panel_address	panel_id
73	4	1	60	30
73	4	1	61	18
73	4	1	62	43
73	4	1	63	7
73	4	2	1	4
73	4	2	2	38
73	4	2	3	13
73	4	2	4	45
73	4	2	6	32
73	4	2	7	24
73	4	2	9	6
73	4	2	10	35
73	4	2	11	11
73	4	2	12	42
73	4	2	14	27
73	4	2	15	18
73	4	2	17	1
73	4	2	18	39
73	4	2	19	15
73	4	2	20	47
73	4	2	22	29
73	4	2	23	21
73	4	2	25	7
73	4	2	26	34
73	4	2	27	9
73	4	2	28	44
73	4	2	30	25
73	4	2	31	20
73	4	2	33	3
73	4	2	34	37
73	4	2	35	14
73	4	2	36	46
73	4	2	38	31
73	4	2	39	23
73	4	2	41	5
73	4	2	42	36
73	4	2	43	12
73	4	2	44	41
73	4	2	46	28
73	4	2	47	17
73	4	2	49	2
73	4	2	50	40
73	4	2	51	16
73	4	2	52	48
73	4	2	54	30
73	4	2	55	22
73	4	2	57	8
73	4	2	58	33
73	4	2	59	10
73	4	2	60	43
73	4	2	62	26
73	4	2	63	19
73	5	1	0	20
73	5	1	1	38
73	5	1	2	6
73	5	1	4	9
73	5	1	5	26
73	5	1	7	43
73	5	1	8	21
73	5	1	9	34
73	5	1	10	3
73	5	1	12	14
73	5	1	13	29
73	5	1	15	48
73	5	1	16	17
73	5	1	17	40
73	5	1	18	7
73	5	1	20	11
73	5	1	21	27
73	5	1	23	41
73	5	1	24	23
73	5	1	25	35
73	5	1	26	1
73	5	1	28	15
73	5	1	29	31
73	5	1	31	45
73	5	1	32	19
73	5	1	33	37
73	5	1	34	5
73	5	1	36	10
73	5	1	37	25
73	5	1	39	44
73	5	1	40	22
73	5	1	41	33
73	5	1	42	4
73	5	1	44	13
73	5	1	45	30
73	5	1	47	47
73	5	1	48	18
73	5	1	49	39
73	5	1	50	8
73	5	1	52	12
73	5	1	53	28
73	5	1	55	42
73	5	1	56	24
73	5	1	57	36
73	5	1	58	2
73	5	1	60	16
73	5	1	61	32
73	5	1	63	46
73	5	2	0	1
73	5	2	1	39
73	5	2	2	19
73	5	2	5	26
73	5	2	6	11
73	5	2	7	43
73	5	2	8	8
73	5	2	9	33
73	5	2	10	24
73	5	2	13	29
73	5	2	14	14
73	5	2	15	45
73	5	2	16	4
73	5	2	17	37
73	5	2	18	18
73	5	2	21	27
73	5	2	22	9
73	5	2	23	42
73	5	2	24	6
73	5	2	25	36
73	5	2	26	22
73	5	2	29	31
73	5	2	30	16
73	5	2	31	48
73	5	2	32	2
73	5	2	33	40
73	5	2	34	20
73	5	2	37	25
73	5	2	38	12
73	5	2	39	44
73	5	2	40	7
73	5	2	41	34
73	5	2	42	23
73	5	2	45	30
73	5	2	46	13
73	5	2	47	46
73	5	2	48	3
73	5	2	49	38
73	5	2	50	17
73	5	2	53	28
73	5	2	54	10
73	5	2	55	41
73	5	2	56	5
73	5	2	57	35
73	5	2	58	21
73	5	2	61	32
73	5	2	62	15
73	5	2	63	47
73	6	1	0	1
73	6	1	1	46
73	6	1	2	20
73	6	1	3	33
73	6	1	6	12
73	6	1	7	28
73	6	1	8	7
73	6	1	9	43
73	6	1	10	22
73	6	1	11	40
73	6	1	14	16
73	6	1	15	32
73	6	1	16	3
73	6	1	17	48
73	6	1	18	17
73	6	1	19	35
73	6	1	22	9
73	6	1	23	26
73	6	1	24	6
73	6	1	25	41
73	6	1	26	24
73	6	1	27	37
73	6	1	30	14
73	6	1	31	29
73	6	1	32	2
73	6	1	33	45
73	6	1	34	19
73	6	1	35	34
73	6	1	38	11
73	6	1	39	27
73	6	1	40	8
73	6	1	41	44
73	6	1	42	21
73	6	1	43	39
73	6	1	46	15
73	6	1	47	31
73	6	1	48	4
73	6	1	49	47
73	6	1	50	18
73	6	1	51	36
73	6	1	54	10
73	6	1	55	25
73	6	1	56	5
73	6	1	57	42
73	6	1	58	23
73	6	1	59	38
73	6	1	62	13
73	6	1	63	30
73	6	2	0	22
73	6	2	1	27
73	6	2	4	13
73	6	2	5	38
73	6	2	6	1
73	6	2	7	46
73	6	2	8	18
73	6	2	9	30
73	6	2	12	11
73	6	2	13	33
73	6	2	14	6
73	6	2	15	41
73	6	2	16	24
73	6	2	17	25
73	6	2	20	16
73	6	2	21	39
73	6	2	22	3
73	6	2	23	47
73	6	2	24	19
73	6	2	25	32
73	6	2	28	9
73	6	2	29	35
73	6	2	30	8
73	6	2	31	43
73	6	2	32	21
73	6	2	33	28
73	6	2	36	14
73	6	2	37	37
73	6	2	38	2
73	6	2	39	45
73	6	2	40	17
73	6	2	41	29
73	6	2	44	12
73	6	2	45	34
73	6	2	46	5
73	6	2	47	42
73	6	2	48	23
73	6	2	49	26
73	6	2	52	15
73	6	2	53	40
73	6	2	54	4
73	6	2	55	48
73	6	2	56	20
73	6	2	57	31
73	6	2	60	10
73	6	2	61	36
73	6	2	62	7
73	6	2	63	44
74	1	1	0	7
74	1	1	1	27
74	1	1	2	22
74	1	1	5	34
74	1	1	6	13
74	1	1	7	48
74	1	1	8	1
74	1	1	9	29
74	1	1	10	20
74	1	1	13	37
74	1	1	14	11
74	1	1	15	42
74	1	1	16	5
74	1	1	17	25
74	1	1	18	24
74	1	1	21	35
74	1	1	22	15
74	1	1	23	45
74	1	1	24	3
74	1	1	25	32
74	1	1	26	18
74	1	1	29	40
74	1	1	30	10
74	1	1	31	43
74	1	1	32	8
74	1	1	33	28
74	1	1	34	21
74	1	1	37	33
74	1	1	38	14
74	1	1	39	47
74	1	1	40	2
74	1	1	41	30
74	1	1	42	19
74	1	1	45	38
74	1	1	46	12
74	1	1	47	41
74	1	1	48	6
74	1	1	49	26
74	1	1	50	23
74	1	1	53	36
74	1	1	54	16
74	1	1	55	46
74	1	1	56	4
74	1	1	57	31
74	1	1	58	17
74	1	1	61	39
74	1	1	62	9
74	1	1	63	44
74	1	2	0	5
74	1	2	1	43
74	1	2	2	22
74	1	2	3	26
74	1	2	6	12
74	1	2	7	36
74	1	2	8	1
74	1	2	9	47
74	1	2	10	17
74	1	2	11	31
74	1	2	14	16
74	1	2	15	38
74	1	2	16	7
74	1	2	17	42
74	1	2	18	23
74	1	2	19	27
74	1	2	22	10
74	1	2	23	34
74	1	2	24	3
74	1	2	25	46
74	1	2	26	20
74	1	2	27	29
74	1	2	30	13
74	1	2	31	39
74	1	2	32	6
74	1	2	33	44
74	1	2	34	21
74	1	2	35	25
74	1	2	38	11
74	1	2	39	35
74	1	2	40	2
74	1	2	41	48
74	1	2	42	18
74	1	2	43	32
74	1	2	46	15
74	1	2	47	37
74	1	2	48	8
74	1	2	49	41
74	1	2	50	24
74	1	2	51	28
74	1	2	54	9
74	1	2	55	33
74	1	2	56	4
74	1	2	57	45
74	1	2	58	19
74	1	2	59	30
74	1	2	62	14
74	1	2	63	40
75	4	1	2	20
75	4	1	3	31
75	4	1	4	7
75	4	1	5	48
75	4	1	6	13
75	4	1	7	36
75	4	1	10	22
75	4	1	11	26
75	4	1	12	2
75	4	1	13	41
75	4	1	14	12
75	4	1	15	40
75	4	1	18	17
75	4	1	19	29
75	4	1	20	6
75	4	1	21	45
75	4	1	22	16
75	4	1	23	34
75	4	1	26	24
75	4	1	27	28
75	4	1	28	3
75	4	1	29	44
75	4	1	30	9
75	4	1	31	38
75	4	1	34	19
75	4	1	35	32
75	4	1	36	8
75	4	1	37	47
75	4	1	38	14
75	4	1	39	35
75	4	1	42	21
75	4	1	43	25
75	4	1	44	1
75	4	1	45	42
75	4	1	46	11
75	4	1	47	39
75	4	1	50	18
75	4	1	51	30
75	4	1	52	5
75	4	1	53	46
75	4	1	54	15
75	4	1	55	33
75	4	1	58	23
75	4	1	59	27
75	4	1	60	4
75	4	1	61	43
75	4	1	62	10
75	4	1	63	37
75	4	2	0	10
75	4	2	1	32
75	4	2	2	5
75	4	2	3	42
75	4	2	4	21
75	4	2	5	38
75	4	2	8	13
75	4	2	9	26
75	4	2	10	1
75	4	2	11	46
75	4	2	12	18
75	4	2	13	35
75	4	2	16	11
75	4	2	17	30
75	4	2	18	8
75	4	2	19	43
75	4	2	20	23
75	4	2	21	39
75	4	2	24	16
75	4	2	25	28
75	4	2	26	4
75	4	2	27	47
75	4	2	28	19
75	4	2	29	34
75	4	2	32	9
75	4	2	33	31
75	4	2	34	6
75	4	2	35	41
75	4	2	36	22
75	4	2	37	37
75	4	2	40	14
75	4	2	41	25
75	4	2	42	2
75	4	2	43	45
75	4	2	44	17
75	4	2	45	36
75	4	2	48	12
75	4	2	49	29
75	4	2	50	7
75	4	2	51	44
75	4	2	52	24
75	4	2	53	40
75	4	2	56	15
75	4	2	57	27
75	4	2	58	3
75	4	2	59	48
75	4	2	60	20
75	4	2	61	33
75	7	1	1	1
75	7	1	2	35
75	7	1	3	22
75	7	1	4	41
75	7	1	6	26
75	7	1	7	9
75	7	1	9	8
75	7	1	10	38
75	7	1	11	20
75	7	1	12	45
75	7	1	14	30
75	7	1	15	15
75	7	1	17	4
75	7	1	18	34
75	7	1	19	23
75	7	1	20	43
75	7	1	22	28
75	7	1	23	12
75	7	1	25	6
75	7	1	26	39
75	7	1	27	17
75	7	1	28	48
75	7	1	30	32
75	7	1	31	13
75	7	1	33	2
75	7	1	34	36
75	7	1	35	21
75	7	1	36	42
75	7	1	38	25
75	7	1	39	10
75	7	1	41	7
75	7	1	42	37
75	7	1	43	19
75	7	1	44	46
75	7	1	46	29
75	7	1	47	16
75	7	1	49	3
75	7	1	50	33
75	7	1	51	24
75	7	1	52	44
75	7	1	54	27
75	7	1	55	11
75	7	1	57	5
75	7	1	58	40
75	7	1	59	18
75	7	1	60	47
75	7	1	62	31
75	7	1	63	14
75	7	2	0	3
75	7	2	1	33
75	7	2	2	23
75	7	2	5	26
75	7	2	6	13
75	7	2	7	46
75	7	2	8	6
75	7	2	9	39
75	7	2	10	19
75	7	2	13	30
75	7	2	14	10
75	7	2	15	43
75	7	2	16	2
75	7	2	17	35
75	7	2	18	21
75	7	2	21	27
75	7	2	22	15
75	7	2	23	48
75	7	2	24	8
75	7	2	25	37
75	7	2	26	17
75	7	2	29	32
75	7	2	30	11
75	7	2	31	42
75	7	2	32	4
75	7	2	33	34
75	7	2	34	24
75	7	2	37	25
75	7	2	38	14
75	7	2	39	45
75	7	2	40	5
75	7	2	41	40
75	7	2	42	20
75	7	2	45	29
75	7	2	46	9
75	7	2	47	44
75	7	2	48	1
75	7	2	49	36
75	7	2	50	22
75	7	2	53	28
75	7	2	54	16
75	7	2	55	47
75	7	2	56	7
75	7	2	57	38
75	7	2	58	18
75	7	2	61	31
75	7	2	62	12
75	7	2	63	41
76	1	1	0	22
76	1	1	3	28
76	1	1	4	9
76	1	1	5	47
76	1	1	6	1
76	1	1	7	39
76	1	1	8	19
76	1	1	11	32
76	1	1	12	16
76	1	1	13	42
76	1	1	14	5
76	1	1	15	33
76	1	1	16	23
76	1	1	19	25
76	1	1	20	12
76	1	1	21	45
76	1	1	22	4
76	1	1	23	38
76	1	1	24	17
76	1	1	27	30
76	1	1	28	14
76	1	1	29	44
76	1	1	30	8
76	1	1	31	35
76	1	1	32	21
76	1	1	35	27
76	1	1	36	10
76	1	1	37	48
76	1	1	38	2
76	1	1	39	40
76	1	1	40	20
76	1	1	43	31
76	1	1	44	15
76	1	1	45	41
76	1	1	46	6
76	1	1	47	34
76	1	1	48	24
76	1	1	51	26
76	1	1	52	11
76	1	1	53	46
76	1	1	54	3
76	1	1	55	37
76	1	1	56	18
76	1	1	59	29
76	1	1	60	13
76	1	1	61	43
76	1	1	62	7
76	1	1	63	36
76	1	2	0	46
76	1	2	1	14
76	1	2	2	33
76	1	2	3	3
76	1	2	5	21
76	1	2	6	32
76	1	2	8	42
76	1	2	9	10
76	1	2	10	40
76	1	2	11	6
76	1	2	13	19
76	1	2	14	25
76	1	2	16	47
76	1	2	17	16
76	1	2	18	35
76	1	2	19	2
76	1	2	21	23
76	1	2	22	29
76	1	2	24	43
76	1	2	25	11
76	1	2	26	38
76	1	2	27	8
76	1	2	29	18
76	1	2	30	27
76	1	2	32	45
76	1	2	33	13
76	1	2	34	34
76	1	2	35	4
76	1	2	37	22
76	1	2	38	31
76	1	2	40	41
76	1	2	41	9
76	1	2	42	39
76	1	2	43	5
76	1	2	45	20
76	1	2	46	26
76	1	2	48	48
76	1	2	49	15
76	1	2	50	36
76	1	2	51	1
76	1	2	53	24
76	1	2	54	30
76	1	2	56	44
76	1	2	57	12
76	1	2	58	37
76	1	2	59	7
76	1	2	61	17
76	1	2	62	28
80	4	1	0	20
80	4	1	1	40
80	4	1	2	8
80	4	1	3	42
80	4	1	4	11
80	4	1	5	30
80	4	1	8	22
80	4	1	9	33
80	4	1	10	2
80	4	1	11	45
80	4	1	12	16
80	4	1	13	26
80	4	1	16	18
80	4	1	17	38
80	4	1	18	6
80	4	1	19	43
80	4	1	20	10
80	4	1	21	31
80	4	1	24	24
80	4	1	25	36
80	4	1	26	3
80	4	1	27	48
80	4	1	28	14
80	4	1	29	28
80	4	1	32	19
80	4	1	33	39
80	4	1	34	7
80	4	1	35	41
80	4	1	36	12
80	4	1	37	29
80	4	1	40	21
80	4	1	41	34
80	4	1	42	1
80	4	1	43	46
80	4	1	44	15
80	4	1	45	25
80	4	1	48	17
80	4	1	49	37
80	4	1	50	5
80	4	1	51	44
80	4	1	52	9
80	4	1	53	32
80	4	1	56	23
80	4	1	57	35
80	4	1	58	4
80	4	1	59	47
80	4	1	60	13
80	4	1	61	27
80	4	2	2	37
80	4	2	3	19
80	4	2	4	45
80	4	2	5	7
80	4	2	6	25
80	4	2	7	12
80	4	2	10	34
80	4	2	11	21
80	4	2	12	41
80	4	2	13	4
80	4	2	14	32
80	4	2	15	13
80	4	2	18	39
80	4	2	19	18
80	4	2	20	48
80	4	2	21	6
80	4	2	22	28
80	4	2	23	10
80	4	2	26	35
80	4	2	27	23
80	4	2	28	43
80	4	2	29	2
80	4	2	30	29
80	4	2	31	16
80	4	2	34	38
80	4	2	35	20
80	4	2	36	46
80	4	2	37	8
80	4	2	38	26
80	4	2	39	11
80	4	2	42	33
80	4	2	43	22
80	4	2	44	42
80	4	2	45	3
80	4	2	46	31
80	4	2	47	14
80	4	2	50	40
80	4	2	51	17
80	4	2	52	47
80	4	2	53	5
80	4	2	54	27
80	4	2	55	9
80	4	2	58	36
80	4	2	59	24
80	4	2	60	44
80	4	2	61	1
80	4	2	62	30
80	4	2	63	15
80	7	1	0	2
80	7	1	1	48
80	7	1	2	19
80	7	1	3	39
80	7	1	6	16
80	7	1	7	29
80	7	1	8	5
80	7	1	9	42
80	7	1	10	24
80	7	1	11	34
80	7	1	14	10
80	7	1	15	25
80	7	1	16	4
80	7	1	17	45
80	7	1	18	17
80	7	1	19	37
80	7	1	22	14
80	7	1	23	32
80	7	1	24	7
80	7	1	25	44
80	7	1	26	22
80	7	1	27	36
80	7	1	30	12
80	7	1	31	28
80	7	1	32	1
80	7	1	33	47
80	7	1	34	20
80	7	1	35	40
80	7	1	38	15
80	7	1	39	30
80	7	1	40	6
80	7	1	41	41
80	7	1	42	23
80	7	1	43	33
80	7	1	46	9
80	7	1	47	26
80	7	1	48	3
80	7	1	49	46
80	7	1	50	18
80	7	1	51	38
80	7	1	54	13
80	7	1	55	31
80	7	1	56	8
80	7	1	57	43
80	7	1	58	21
80	7	1	59	35
80	7	1	62	11
80	7	1	63	27
80	7	2	2	18
80	7	2	3	32
80	7	2	4	1
80	7	2	5	43
80	7	2	6	10
80	7	2	7	35
80	7	2	10	22
80	7	2	11	26
80	7	2	12	5
80	7	2	13	45
80	7	2	14	14
80	7	2	15	37
80	7	2	18	19
80	7	2	19	30
80	7	2	20	4
80	7	2	21	41
80	7	2	22	12
80	7	2	23	33
80	7	2	26	23
80	7	2	27	28
80	7	2	28	7
80	7	2	29	47
80	7	2	30	15
80	7	2	31	39
80	7	2	34	17
80	7	2	35	31
80	7	2	36	2
80	7	2	37	44
80	7	2	38	9
80	7	2	39	36
80	7	2	42	21
80	7	2	43	25
80	7	2	44	6
80	7	2	45	46
80	7	2	46	13
80	7	2	47	38
80	7	2	50	20
80	7	2	51	29
80	7	2	52	3
80	7	2	53	42
80	7	2	54	11
80	7	2	55	34
80	7	2	58	24
80	7	2	59	27
80	7	2	60	8
80	7	2	61	48
80	7	2	62	16
80	7	2	63	40
81	2	1	0	46
81	2	1	2	30
81	2	1	3	17
81	2	1	5	6
81	2	1	6	33
81	2	1	7	11
81	2	1	8	41
81	2	1	10	27
81	2	1	11	24
81	2	1	13	1
81	2	1	14	40
81	2	1	15	13
81	2	1	16	48
81	2	1	18	32
81	2	1	19	20
81	2	1	21	8
81	2	1	22	36
81	2	1	23	10
81	2	1	24	44
81	2	1	26	26
81	2	1	27	21
81	2	1	29	3
81	2	1	30	38
81	2	1	31	15
81	2	1	32	45
81	2	1	34	29
81	2	1	35	18
81	2	1	37	5
81	2	1	38	34
81	2	1	39	12
81	2	1	40	42
81	2	1	42	28
81	2	1	43	23
81	2	1	45	2
81	2	1	46	39
81	2	1	47	14
81	2	1	48	47
81	2	1	50	31
81	2	1	51	19
81	2	1	53	7
81	2	1	54	35
81	2	1	55	9
81	2	1	56	43
81	2	1	58	25
81	2	1	59	22
81	2	1	61	4
81	2	1	62	37
81	2	1	63	16
81	2	2	1	7
81	2	2	2	29
81	2	2	3	23
81	2	2	4	41
81	2	2	6	40
81	2	2	7	12
81	2	2	9	4
81	2	2	10	26
81	2	2	11	20
81	2	2	12	48
81	2	2	14	35
81	2	2	15	13
81	2	2	17	6
81	2	2	18	31
81	2	2	19	21
81	2	2	20	43
81	2	2	22	38
81	2	2	23	9
81	2	2	25	2
81	2	2	26	27
81	2	2	27	18
81	2	2	28	45
81	2	2	30	33
81	2	2	31	16
81	2	2	33	8
81	2	2	34	30
81	2	2	35	24
81	2	2	36	42
81	2	2	38	39
81	2	2	39	11
81	2	2	41	3
81	2	2	42	25
81	2	2	43	19
81	2	2	44	47
81	2	2	46	36
81	2	2	47	14
81	2	2	49	5
81	2	2	50	32
81	2	2	51	22
81	2	2	52	44
81	2	2	54	37
81	2	2	55	10
81	2	2	57	1
81	2	2	58	28
81	2	2	59	17
81	2	2	60	46
81	2	2	62	34
81	2	2	63	15
81	3	1	0	36
81	3	1	1	17
81	3	1	3	8
81	3	1	4	31
81	3	1	5	14
81	3	1	6	42
81	3	1	8	38
81	3	1	9	21
81	3	1	11	1
81	3	1	12	27
81	3	1	13	9
81	3	1	14	45
81	3	1	16	33
81	3	1	17	20
81	3	1	19	5
81	3	1	20	30
81	3	1	21	16
81	3	1	22	43
81	3	1	24	40
81	3	1	25	23
81	3	1	27	3
81	3	1	28	25
81	3	1	29	12
81	3	1	30	48
81	3	1	32	35
81	3	1	33	18
81	3	1	35	7
81	3	1	36	32
81	3	1	37	13
81	3	1	38	41
81	3	1	40	37
81	3	1	41	22
81	3	1	43	2
81	3	1	44	28
81	3	1	45	10
81	3	1	46	46
81	3	1	48	34
81	3	1	49	19
81	3	1	51	6
81	3	1	52	29
81	3	1	53	15
81	3	1	54	44
81	3	1	56	39
81	3	1	57	24
81	3	1	59	4
81	3	1	60	26
81	3	1	61	11
81	3	1	62	47
81	3	2	0	18
81	3	2	2	6
81	3	2	3	40
81	3	2	4	14
81	3	2	5	46
81	3	2	7	32
81	3	2	8	24
81	3	2	10	2
81	3	2	11	35
81	3	2	12	10
81	3	2	13	43
81	3	2	15	28
81	3	2	16	19
81	3	2	18	8
81	3	2	19	38
81	3	2	20	15
81	3	2	21	47
81	3	2	23	30
81	3	2	24	22
81	3	2	26	3
81	3	2	27	33
81	3	2	28	12
81	3	2	29	41
81	3	2	31	25
81	3	2	32	17
81	3	2	34	5
81	3	2	35	39
81	3	2	36	13
81	3	2	37	45
81	3	2	39	31
81	3	2	40	23
81	3	2	42	1
81	3	2	43	36
81	3	2	44	9
81	3	2	45	44
81	3	2	47	27
81	3	2	48	20
81	3	2	50	7
81	3	2	51	37
81	3	2	52	16
81	3	2	53	48
81	3	2	55	29
81	3	2	56	21
81	3	2	58	4
81	3	2	59	34
81	3	2	60	11
81	3	2	61	42
81	3	2	63	26
81	4	1	1	43
81	4	1	2	11
81	4	1	3	39
81	4	1	4	3
81	4	1	6	18
81	4	1	7	30
81	4	1	9	47
81	4	1	10	15
81	4	1	11	34
81	4	1	12	8
81	4	1	14	22
81	4	1	15	25
81	4	1	17	42
81	4	1	18	10
81	4	1	19	37
81	4	1	20	2
81	4	1	22	19
81	4	1	23	32
81	4	1	25	45
81	4	1	26	14
81	4	1	27	36
81	4	1	28	5
81	4	1	30	24
81	4	1	31	27
81	4	1	33	44
81	4	1	34	12
81	4	1	35	40
81	4	1	36	4
81	4	1	38	17
81	4	1	39	29
81	4	1	41	48
81	4	1	42	16
81	4	1	43	33
81	4	1	44	7
81	4	1	46	21
81	4	1	47	26
81	4	1	49	41
81	4	1	50	9
81	4	1	51	38
81	4	1	52	1
81	4	1	54	20
81	4	1	55	31
81	4	1	57	46
81	4	1	58	13
81	4	1	59	35
81	4	1	60	6
81	4	1	62	23
81	4	1	63	28
81	4	2	0	34
81	4	2	1	22
81	4	2	2	48
81	4	2	4	27
81	4	2	5	9
81	4	2	7	7
81	4	2	8	40
81	4	2	9	20
81	4	2	10	41
81	4	2	12	31
81	4	2	13	14
81	4	2	15	2
81	4	2	16	35
81	4	2	17	23
81	4	2	18	46
81	4	2	20	26
81	4	2	21	12
81	4	2	23	6
81	4	2	24	37
81	4	2	25	17
81	4	2	26	43
81	4	2	28	29
81	4	2	29	15
81	4	2	31	4
81	4	2	32	33
81	4	2	33	21
81	4	2	34	47
81	4	2	36	28
81	4	2	37	10
81	4	2	39	8
81	4	2	40	39
81	4	2	41	19
81	4	2	42	42
81	4	2	44	32
81	4	2	45	13
81	4	2	47	1
81	4	2	48	36
81	4	2	49	24
81	4	2	50	45
81	4	2	52	25
81	4	2	53	11
81	4	2	55	5
81	4	2	56	38
81	4	2	57	18
81	4	2	58	44
81	4	2	60	30
81	4	2	61	16
81	4	2	63	3
81	5	1	0	39
81	5	1	1	18
81	5	1	2	47
81	5	1	3	5
81	5	1	4	30
81	5	1	5	12
81	5	1	8	35
81	5	1	9	21
81	5	1	10	42
81	5	1	11	2
81	5	1	12	25
81	5	1	13	14
81	5	1	16	37
81	5	1	17	20
81	5	1	18	46
81	5	1	19	7
81	5	1	20	31
81	5	1	21	10
81	5	1	24	34
81	5	1	25	23
81	5	1	26	43
81	5	1	27	4
81	5	1	28	27
81	5	1	29	15
81	5	1	32	40
81	5	1	33	17
81	5	1	34	48
81	5	1	35	6
81	5	1	36	29
81	5	1	37	11
81	5	1	40	36
81	5	1	41	22
81	5	1	42	41
81	5	1	43	1
81	5	1	44	26
81	5	1	45	13
81	5	1	48	38
81	5	1	49	19
81	5	1	50	45
81	5	1	51	8
81	5	1	52	32
81	5	1	53	9
81	5	1	56	33
81	5	1	57	24
81	5	1	58	44
81	5	1	59	3
81	5	1	60	28
81	5	1	61	16
81	5	2	0	7
81	5	2	1	35
81	5	2	2	14
81	5	2	5	26
81	5	2	6	18
81	5	2	7	48
81	5	2	8	4
81	5	2	9	38
81	5	2	10	12
81	5	2	13	32
81	5	2	14	21
81	5	2	15	43
81	5	2	16	6
81	5	2	17	34
81	5	2	18	15
81	5	2	21	27
81	5	2	22	20
81	5	2	23	46
81	5	2	24	1
81	5	2	25	39
81	5	2	26	9
81	5	2	29	29
81	5	2	30	23
81	5	2	31	42
81	5	2	32	8
81	5	2	33	36
81	5	2	34	13
81	5	2	37	25
81	5	2	38	17
81	5	2	39	47
81	5	2	40	3
81	5	2	41	37
81	5	2	42	11
81	5	2	45	31
81	5	2	46	22
81	5	2	47	44
81	5	2	48	5
81	5	2	49	33
81	5	2	50	16
81	5	2	53	28
81	5	2	54	19
81	5	2	55	45
81	5	2	56	2
81	5	2	57	40
81	5	2	58	10
81	5	2	61	30
81	5	2	62	24
81	5	2	63	41
81	6	1	0	11
81	6	1	2	3
81	6	1	3	32
81	6	1	4	19
81	6	1	5	47
81	6	1	7	39
81	6	1	8	16
81	6	1	10	7
81	6	1	11	27
81	6	1	12	22
81	6	1	13	44
81	6	1	15	33
81	6	1	16	9
81	6	1	18	2
81	6	1	19	30
81	6	1	20	18
81	6	1	21	46
81	6	1	23	37
81	6	1	24	13
81	6	1	26	5
81	6	1	27	25
81	6	1	28	23
81	6	1	29	42
81	6	1	31	35
81	6	1	32	12
81	6	1	34	4
81	6	1	35	31
81	6	1	36	20
81	6	1	37	48
81	6	1	39	40
81	6	1	40	15
81	6	1	42	8
81	6	1	43	28
81	6	1	44	21
81	6	1	45	43
81	6	1	47	34
81	6	1	48	10
81	6	1	50	1
81	6	1	51	29
81	6	1	52	17
81	6	1	53	45
81	6	1	55	38
81	6	1	56	14
81	6	1	58	6
81	6	1	59	26
81	6	1	60	24
81	6	1	61	41
81	6	1	63	36
81	6	2	0	35
81	6	2	1	4
81	6	2	3	24
81	6	2	4	28
81	6	2	6	48
81	6	2	7	16
81	6	2	8	40
81	6	2	9	8
81	6	2	11	20
81	6	2	12	30
81	6	2	14	43
81	6	2	15	12
81	6	2	16	33
81	6	2	17	1
81	6	2	19	22
81	6	2	20	25
81	6	2	22	45
81	6	2	23	14
81	6	2	24	37
81	6	2	25	6
81	6	2	27	18
81	6	2	28	31
81	6	2	30	42
81	6	2	31	10
81	6	2	32	36
81	6	2	33	3
81	6	2	35	23
81	6	2	36	27
81	6	2	38	47
81	6	2	39	15
81	6	2	40	39
81	6	2	41	7
81	6	2	43	19
81	6	2	44	29
81	6	2	46	44
81	6	2	47	11
81	6	2	48	34
81	6	2	49	2
81	6	2	51	21
81	6	2	52	26
81	6	2	54	46
81	6	2	55	13
81	6	2	56	38
81	6	2	57	5
81	6	2	59	17
81	6	2	60	32
81	6	2	62	41
81	6	2	63	9
81	7	1	0	21
81	7	1	2	3
81	7	1	3	36
81	7	1	4	14
81	7	1	5	47
81	7	1	7	25
81	7	1	8	17
81	7	1	10	8
81	7	1	11	37
81	7	1	12	9
81	7	1	13	43
81	7	1	15	31
81	7	1	16	23
81	7	1	18	1
81	7	1	19	33
81	7	1	20	15
81	7	1	21	45
81	7	1	23	27
81	7	1	24	19
81	7	1	26	6
81	7	1	27	40
81	7	1	28	11
81	7	1	29	41
81	7	1	31	29
81	7	1	32	22
81	7	1	34	4
81	7	1	35	35
81	7	1	36	13
81	7	1	37	48
81	7	1	39	26
81	7	1	40	18
81	7	1	42	7
81	7	1	43	38
81	7	1	44	10
81	7	1	45	44
81	7	1	47	32
81	7	1	48	24
81	7	1	50	2
81	7	1	51	34
81	7	1	52	16
81	7	1	53	46
81	7	1	55	28
81	7	1	56	20
81	7	1	58	5
81	7	1	59	39
81	7	1	60	12
81	7	1	61	42
81	7	1	63	30
81	7	2	0	5
81	7	2	1	25
81	7	2	2	24
81	7	2	5	38
81	7	2	6	9
81	7	2	7	47
81	7	2	8	2
81	7	2	9	32
81	7	2	10	19
81	7	2	13	33
81	7	2	14	16
81	7	2	15	44
81	7	2	16	8
81	7	2	17	27
81	7	2	18	22
81	7	2	21	39
81	7	2	22	11
81	7	2	23	46
81	7	2	24	3
81	7	2	25	30
81	7	2	26	17
81	7	2	29	35
81	7	2	30	13
81	7	2	31	41
81	7	2	32	6
81	7	2	33	26
81	7	2	34	23
81	7	2	37	37
81	7	2	38	10
81	7	2	39	48
81	7	2	40	1
81	7	2	41	31
81	7	2	42	20
81	7	2	45	34
81	7	2	46	15
81	7	2	47	43
81	7	2	48	7
81	7	2	49	28
81	7	2	50	21
81	7	2	53	40
81	7	2	54	12
81	7	2	55	45
81	7	2	56	4
81	7	2	57	29
81	7	2	58	18
81	7	2	61	36
81	7	2	62	14
81	7	2	63	42
83	1	1	0	4
