polygon_legacyid,x,y,annotation,ranknr,active_in_db_from,active_in_db_till
WV_WAD_004,39929.915,208582.9227,NA,1047,2018-11-09,2018-11-12
WV_WES_003,23331.5673,198202.3179,NA,1229,2018-11-09,2018-11-12
WV_WES_006,23164.5483,198289.7494,NA,1226,2018-11-09,2018-11-12
WV_WES_007,23183.1427,198201.2525,NA,1228,2018-11-09,2018-11-12
WV_WES_009,23089.4662,198249.7655,NA,1227,2018-11-09,2018-11-12
WV_WES_012,22869.5672,198422.4805,NA,1223,2018-11-09,2018-11-12
WV_WES_014,22798.7954,198419.2997,NA,1224,2018-11-09,2018-11-12
WV_WES_018,22781.5029,199064.3043,NA,1222,2018-11-09,2018-11-12
WV_WES_031,22723.332,199089.0118,NA,1221,2018-11-09,2018-11-12
WV_WES_038,24306.9366,199038.6745,NA,1032,2018-11-09,2018-11-12
WV_WES_044,23869.7743,198223.0971,NA,1230,2018-11-09,2018-11-12
WV_ZEB_001,65181.3927,224203.0903,NA,1058,2018-11-09,2018-11-12
WV_ZEB_003,65559.6947,224346.389,NA,1057,2018-11-09,2018-11-12
WV_ZEB_004,65703.5364,224411.263,NA,1235,2018-11-09,2018-11-12
WV_ZEB_007,66551.1325,224715.7886,NA,1234,2018-11-09,2018-11-12
WV_ZGV_001,70234.8413,197822.8255,NA,1216,2018-11-09,2018-11-12
WV_ZWI_006,78216.5265,228238.5412,NA,1249,2018-11-09,2018-11-12
WV_ZWI_007,78160.0098,228110.2178,NA,1250,2018-11-09,2018-11-12
WV_ZWI_008,78264.8566,228107.0492,NA,1248,2018-11-09,2018-11-12
WV_ZWI_010,78529.7939,227941.506,NA,1254,2018-11-09,2018-11-12
WV_ZWI_011,77460.4456,228294.2406,NA,1243,2018-11-09,2018-11-12
WV_ZWI_012,77507.062,227732.6762,NA,1238,2018-11-09,2018-11-12
WV_ZWI_013,78536.6081,228424.3818,NA,1251,2018-11-09,2018-11-12
WV_ZWI_020,78572.8933,228529.5103,NA,1252,2018-11-09,2018-11-12
WV_ZWI_028,77913.4249,228413.5314,NA,1245,2018-11-09,2018-11-12
WV_ZWI_040,77259.2543,228112.6968,NA,1199,2018-11-12,2018-11-12
WV_ZWI_042,77983.7855,228521.9162,NA,1246,2018-11-09,2018-11-12
WV_ZWI_043,77688.2844,228252.8159,NA,1244,2018-11-09,2018-11-12
WV_ZWI_045,78093.9431,228497.0135,NA,1247,2018-11-09,2018-11-12
WV_ZWI_047,77744.5813,227755.3424,NA,1242,2018-11-09,2018-11-12
WV_ZWI_060,76961.7352,226441.3536,NA,1236,2018-11-09,2018-11-12
WV_ZWI_071,79376.0664,228326.8569,NA,1257,2018-11-09,2018-11-12
WV_ZWI_116,79600.259,228245.1316,NA,1258,2018-11-09,2018-11-12
WV_ZWI_117,79677.8662,228252.7493,NA,1259,2018-11-09,2018-11-12
WV_ZWI_119,79823.3103,228217.5312,NA,1260,2018-11-09,2018-11-12
WV_ZWI_122,77655.9615,227807.963,NA,1241,2018-11-09,2018-11-12
WV_ZWI_124,77322.8021,227674.7346,NA,1239,2018-11-09,2018-11-12
WV_ZWI_124,77324.7604,227672.7763,NA,1239,2018-11-12,2018-11-12
WV_ZWI_129,79489.2575,228891.6867,NA,1261,2018-11-09,2018-11-12
WV_ZWI_133,78652.0849,227751.3916,NA,1253,2018-11-09,2018-11-12
WV_ZWI_135,78295.6642,227362.1158,NA,1255,2018-11-09,2018-11-12
WV_ZWI_149,79257.7216,227985.8573,NA,1256,2018-11-09,2018-11-12
WV_ZWI_157,78274.7921,228034.7767,NA,1198,2018-11-12,2018-11-12
WV_ZWI_158,77670.9491,227844.1272,NA,1240,2018-11-09,2018-11-12
WV_ZWI_162,77376.6036,227748.3136,NA,1237,2018-11-09,2018-11-12
WV_ZWI_centrale geul,79887.1533,228477.1193,NA,1265,2018-11-09,2018-11-12
WV_ZWI_geul,79383.3857,228504.636,NA,1266,2018-11-09,2018-11-12
WVLBLA0206,65181.3927,224203.0903,WV_ZEB_001,1058,2018-12-14,2018-12-14
WVLBLA0206,65181.3927,224203.0903,WV_ZEB_001,1058,2018-12-14,9999-12-31
WVLBRD0035,54256.6986,216339.6632,WV_DHE_005,1052,2018-12-14,2018-12-14
WVLBRD0035,54256.6986,216339.6632,WV_DHE_005,1052,2018-12-14,9999-12-31
WVLBRD0039,53854.8023,216280.4196,WV_DHE_002,1049,2018-12-14,2018-12-14
WVLBRD0039,53854.8023,216280.4196,WV_DHE_002,1049,2018-12-14,9999-12-31
WVLBRD0077,53287.7925,217363.8409,WV_BRE_010,1053,2018-12-14,2018-12-14
WVLBRD0077,53287.7925,217363.8409,WV_BRE_010,1053,2018-12-14,9999-12-31
WVLBRD0123,54251.1952,216148.3691,WV_DHE_PUNT28,1051,2018-12-14,2018-12-14
WVLBRD0123,54251.1952,216148.3691,WV_DHE_PUNT28,1051,2018-12-14,2021-03-15
WVLBRD0123,54251.1952,216148.3691,WV_DHE_023,1051,2021-03-15,9999-12-31
WVLBRD0124,54198.3049,216181.1246,WV_DHE_020,1050,2018-12-14,2018-12-14
WVLBRD0124,54198.3049,216181.1246,WV_DHE_020,1050,2018-12-14,9999-12-31
WVLBRN0145,75697.3463,200419.927,WV_BUL_001,1017,2018-12-14,2018-12-14
WVLBRN0145,75697.3463,200419.927,WV_BUL_001,1017,2018-12-14,9999-12-31
WVLBRN0145,75699.3186,200430.9896,WV_BUL_001,1218,2018-12-14,2018-12-14
WVLBRN0145,75699.3186,200430.9896,WV_BUL_001,1218,2018-12-14,2024-05-31
WVLBRN0148,75705.6809,200526.4242,WV_BUL_002,1217,2018-12-14,2018-12-14
WVLBRN0148,75705.6809,200526.4242,WV_BUL_002,1217,2018-12-14,9999-12-31
WVLBRN0392,74791.5964,200228.9133,WV_BBV_001,1020,2018-12-14,2018-12-14
WVLBRN0392,74791.5964,200228.9133,WV_BBV_001,1020,2018-12-14,9999-12-31
WVLBRN0422,74577.548,200454.1535,WV_BBV_002,1019,2018-12-14,2018-12-14
WVLBRN0422,74577.548,200454.1535,WV_BBV_002,1019,2018-12-14,9999-12-31
WVLBRU0368,65703.5364,224411.263,WV_ZEB_004,1235,2018-12-14,2018-12-14
WVLBRU0368,65703.5364,224411.263,WV_ZEB_004,1235,2018-12-14,9999-12-31
WVLBRU0369,65559.6947,224346.389,WV_ZEB_003,1057,2018-12-14,2018-12-14
WVLBRU0369,65559.6947,224346.389,WV_ZEB_003,1057,2018-12-14,9999-12-31
WVLBRU0374,66551.1325,224715.7886,WV_ZEB_007,1234,2018-12-14,2018-12-14
WVLBRU0374,66551.1325,224715.7886,WV_ZEB_007,1234,2018-12-14,9999-12-31
WVLBRU0824,68850.3763,220718.3174,EC ruppia,1,2018-12-14,2018-12-14
WVLBRU0824,68850.3763,220718.3174,EC ruppia,1,2018-12-14,9999-12-31
WVLBRU0824,68862.4244,220738.5509,echt ruppia,2,2018-12-14,2018-12-14
WVLBRU0824,68862.4244,220738.5509,echt ruppia,2,2018-12-14,9999-12-31
WVLBRU0824,68874.4548,220694.2491,ec ruppia,3,2018-12-14,2018-12-14
WVLBRU0824,68874.4548,220694.2491,ec ruppia,3,2018-12-14,9999-12-31
WVLBRU0827,68909.2089,220566.5525,echt ruppia,5,2018-12-14,2018-12-14
WVLBRU0827,68909.2089,220566.5525,echt ruppia,5,2018-12-14,9999-12-31
WVLBRU0828,69151.2591,220654.3219,WV_DUD_002,1268,2018-12-14,2018-12-14
WVLBRU0828,69151.2591,220654.3219,WV_DUD_002,1268,2018-12-14,2021-06-21
WVLBRU0828,69151.2591,220654.3219,WV_DDP_002,1268,2021-06-21,9999-12-31
WVLBRU1075,68840.7291,220648.0022,ec ruppia,8,2018-12-14,2018-12-14
WVLBRU1075,68840.7291,220648.0022,ec ruppia,8,2018-12-14,9999-12-31
WVLBRU1096,69539.047,220355.07,WV_DUD_001,1267,2018-12-14,2018-12-14
WVLBRU1096,69539.047,220355.07,WV_DUD_001,1267,2018-12-14,2021-06-21
WVLBRU1096,69539.047,220355.07,WV_DDP_001,1267,2021-06-21,9999-12-31
WVLBRU1212,72647.8523,210504.752,WV_ASS_001,1197,2024-03-22,9999-12-31
WVLDAM0090,73747.5932,216354.6747,WV_DAM_001,1220,2018-12-14,2018-12-14
WVLDAM0090,73747.5932,216354.6747,WV_DAM_001,1220,2018-12-14,9999-12-31
WVLDEH0011,57568.336,219955.2811,WV_BDH_006,1054,2018-12-14,2018-12-14
WVLDEH0011,57568.336,219955.2811,WV_BDH_006,1054,2018-12-14,9999-12-31
WVLDEH0012,58695.2516,220383.854,WV_BDH_002,1055,2018-12-14,2018-12-14
WVLDEH0012,58695.2516,220383.854,WV_BDH_002,1055,2018-12-14,9999-12-31
WVLDEH0220,59443.4419,221440.729,WV_BDH_008,1056,2018-12-14,2018-12-14
WVLDEH0220,59443.4419,221440.729,WV_BDH_008,1056,2018-12-14,9999-12-31
WVLDEP0012,25581.5398,196978.0761,WV_CAB_010,1233,2018-12-14,2018-12-14
WVLDEP0012,25581.5398,196978.0761,WV_CAB_010,1233,2018-12-14,9999-12-31
WVLDEP0043,23591.945,197546.0384,WVLDEP0043,5559,2025-07-30,9999-12-31
WVLDEP0047,22723.332,199089.0118,WV_WES_031,1221,2018-12-14,2018-12-14
WVLDEP0047,22723.332,199089.0118,WV_WES_031,1221,2018-12-14,9999-12-31
WVLDEP0051,23089.4662,198249.7655,WV_WES_009,1227,2018-12-14,2018-12-14
WVLDEP0051,23089.4662,198249.7655,WV_WES_009,1227,2018-12-14,9999-12-31
WVLDEP0057,22798.7954,198419.2997,WV_WES_014,1224,2018-12-14,2018-12-14
WVLDEP0057,22798.7954,198419.2997,WV_WES_014,1224,2018-12-14,9999-12-31
WVLDEP0058,23331.5673,198202.3179,WV_WES_003,1229,2018-12-14,2018-12-14
WVLDEP0058,23331.5673,198202.3179,WV_WES_003,1229,2018-12-14,9999-12-31
WVLDEP0061,22869.5672,198422.4805,WV_WES_012,1223,2018-12-14,2018-12-14
WVLDEP0061,22869.5672,198422.4805,WV_WES_012,1223,2018-12-14,9999-12-31
WVLDEP0065,23183.1427,198201.2525,WV_WES_007,1228,2018-12-14,2018-12-14
WVLDEP0065,23183.1427,198201.2525,WV_WES_007,1228,2018-12-14,9999-12-31
WVLDEP0067,23164.5483,198289.7494,WV_WES_006,1226,2018-12-14,2018-12-14
WVLDEP0067,23164.5483,198289.7494,WV_WES_006,1226,2018-12-14,9999-12-31
WVLDEP0070,24306.9366,199038.6745,WV_WES_038,1032,2018-12-14,2018-12-14
WVLDEP0070,24306.9366,199038.6745,WV_WES_038,1032,2018-12-14,9999-12-31
WVLDEP0073,22781.5029,199064.3043,WV_WES_018,1222,2018-12-14,2018-12-14
WVLDEP0073,22781.5029,199064.3043,WV_WES_018,1222,2018-12-14,9999-12-31
WVLDEP0075,25943.8905,200463.0088,WV_HOS_001,1033,2018-12-14,2018-12-14
WVLDEP0075,25943.8905,200463.0088,WV_HOS_001,1033,2018-12-14,9999-12-31
WVLDEP0097,23891.39,196079.0683,WV_CAB_023,1231,2018-12-14,2018-12-14
WVLDEP0097,23891.39,196079.0683,WV_CAB_023,1231,2018-12-14,9999-12-31
WVLDEP0119,24276.9603,196027.3431,WV_CAB_031,1232,2018-12-14,2018-12-14
WVLDEP0119,24276.9603,196027.3431,WV_CAB_031,1232,2018-12-14,9999-12-31
WVLDEP0167,23869.7743,198223.0971,WV_WES_044,1230,2024-03-22,9999-12-31
WVLDIK0133,39981.1769,188111.7171,WVLDIK0133_R,3870,2024-03-21,2024-05-30
WVLDIK0133,39981.1769,188111.7171,WVLDIK0133_R,3870,2024-05-30,9999-12-31
WVLDIK0133,40110.3357,188159.3019,WVLDIK0133_ZP,3869,2024-03-21,2024-05-30
WVLDIK0133,40110.3357,188159.3019,WVLDIK0133_ZP,3869,2024-05-30,9999-12-31
WVLDIK0136,44615.9706,186972.3539,WV_BLA_001,1030,2018-12-14,2018-12-14
WVLDIK0136,44615.9706,186972.3539,WV_BLA_001,1030,2018-12-14,9999-12-31
WVLDIK1027,44311.6991,187081.3889,WV_BLA_002,1031,2018-12-14,2018-12-14
WVLDIK1027,44311.6991,187081.3889,WV_BLA_002,1031,2018-12-14,9999-12-31
WVLHAR0329,76046.0837,170385.0389,WV_GAV_001,1010,2018-12-14,2018-12-14
WVLHAR0329,76046.0837,170385.0389,WV_GAV_001,1010,2018-12-14,9999-12-31
WVLHOU0552,50460.5256,184563.2914,WV_MDH_003,1028,2018-12-14,2018-12-14
WVLHOU0552,50460.5256,184563.2914,WV_MDH_003,1028,2018-12-14,9999-12-31
WVLHOU0561,50968.7382,184337.1648,WV_MDH_001,1027,2018-12-14,2018-12-14
WVLHOU0561,50968.7382,184337.1648,WV_MDH_001,1027,2018-12-14,9999-12-31
WVLHOU0568,51232.3431,183677.7954,WV_MDH_002,1026,2018-12-14,2018-12-14
WVLHOU0568,51232.3431,183677.7954,WV_MDH_002,1026,2018-12-14,9999-12-31
WVLHOU686,51306.0033,185174.0833,WV_MDH_004,1029,2018-12-14,2018-12-14
WVLHOU686,51306.0033,185174.0833,WV_MDH_004,1029,2018-12-14,9999-12-31
WVLJAB0140,61525.1316,205060.9604,WV_VLO_003,1025,2018-12-14,2018-12-14
WVLJAB0140,61525.1316,205060.9604,WV_VLO_003,1025,2018-12-14,9999-12-31
WVLJAB0174,61406.3335,205189.2571,WV_VLO_002,1024,2018-12-14,2018-12-14
WVLJAB0174,61406.3335,205189.2571,WV_VLO_002,1024,2018-12-14,9999-12-31
WVLJAB0206,60954.1597,205734.2999,WV_VLO_001,1023,2018-12-14,2018-12-14
WVLJAB0206,60954.1597,205734.2999,WV_VLO_001,1023,2018-12-14,9999-12-31
WVLKNO0002,77983.7855,228521.9162,WV_ZWI_042,1246,2018-12-14,2018-12-14
WVLKNO0002,77983.7855,228521.9162,WV_ZWI_042,1246,2018-12-14,9999-12-31
WVLKNO0003,79489.2575,228891.6867,WV_ZWI_129,1261,2018-12-14,2018-12-14
WVLKNO0003,79489.2575,228891.6867,WV_ZWI_129,1261,2018-12-14,9999-12-31
WVLKNO0014,79600.259,228245.1316,WV_ZWI_116,1258,2018-12-14,2018-12-14
WVLKNO0014,79600.259,228245.1316,WV_ZWI_116,1258,2018-12-14,9999-12-31
WVLKNO0019,77507.062,227732.6762,WV_ZWI_012,1238,2018-12-14,2018-12-14
WVLKNO0019,77507.062,227732.6762,WV_ZWI_012,1238,2018-12-14,9999-12-31
WVLKNO0020,79823.3103,228217.5312,WV_ZWI_119,1260,2018-12-14,2018-12-14
WVLKNO0020,79823.3103,228217.5312,WV_ZWI_119,1260,2018-12-14,9999-12-31
WVLKNO0022,78216.5265,228238.5412,WV_ZWI_006,1249,2018-12-14,2018-12-14
WVLKNO0022,78216.5265,228238.5412,WV_ZWI_006,1249,2018-12-14,9999-12-31
WVLKNO0025,78093.9431,228497.0135,WV_ZWI_045,1247,2018-12-14,2018-12-14
WVLKNO0025,78093.9431,228497.0135,WV_ZWI_045,1247,2018-12-14,9999-12-31
WVLKNO0026,78295.6642,227362.1158,WV_ZWI_135,1255,2018-12-14,2018-12-14
WVLKNO0026,78295.6642,227362.1158,WV_ZWI_135,1255,2018-12-14,9999-12-31
WVLKNO0028,77688.2844,228252.8159,WV_ZWI_043,1244,2018-12-14,2018-12-14
WVLKNO0028,77688.2844,228252.8159,WV_ZWI_043,1244,2018-12-14,9999-12-31
WVLKNO0039,77460.4456,228294.2406,WV_ZWI_011,1243,2018-12-14,2018-12-14
WVLKNO0039,77460.4456,228294.2406,WV_ZWI_011,1243,2018-12-14,9999-12-31
WVLKNO0043,78160.0098,228110.2178,WV_ZWI_007,1250,2018-12-14,2018-12-14
WVLKNO0043,78160.0098,228110.2178,WV_ZWI_007,1250,2018-12-14,9999-12-31
WVLKNO0044,77913.4249,228413.5314,WV_ZWI_028,1245,2018-12-14,2018-12-14
WVLKNO0044,77913.4249,228413.5314,WV_ZWI_028,1245,2018-12-14,9999-12-31
WVLKNO0054,78529.7939,227941.506,WV_ZWI_010,1254,2018-12-14,2018-12-14
WVLKNO0054,78529.7939,227941.506,WV_ZWI_010,1254,2018-12-14,9999-12-31
WVLKNO0058,77259.2543,228112.6968,WV_ZWI_040,1199,2018-12-14,2018-12-14
WVLKNO0058,77259.2543,228112.6968,WV_ZWI_040,1199,2018-12-14,9999-12-31
WVLKNO0061,78652.0849,227751.3916,WV_ZWI_133,1253,2018-12-14,2018-12-14
WVLKNO0061,78652.0849,227751.3916,WV_ZWI_133,1253,2018-12-14,9999-12-31
WVLKNO0065,78264.8566,228107.0492,WV_ZWI_008,1248,2018-12-14,2018-12-14
WVLKNO0065,78264.8566,228107.0492,WV_ZWI_008,1248,2018-12-14,9999-12-31
WVLKNO0102,70640.8962,224699.6228,WVLKNO0102,3446,2024-03-22,9999-12-31
WVLKNO0106,70612.5858,225396.0763,WV_HEI_002,3447,2021-06-21,9999-12-31
WVLKNO0205,76961.7352,226441.3536,WV_ZWI_060,1236,2018-12-14,2018-12-14
WVLKNO0205,76961.7352,226441.3536,WV_ZWI_060,1236,2018-12-14,9999-12-31
WVLKNO0261,79376.0664,228326.8569,WV_ZWI_071,1257,2018-12-14,2018-12-14
WVLKNO0261,79376.0664,228326.8569,WV_ZWI_071,1257,2018-12-14,9999-12-31
WVLKNO0262,79677.8662,228252.7493,WV_ZWI_117,1259,2018-12-14,2018-12-14
WVLKNO0262,79677.8662,228252.7493,WV_ZWI_117,1259,2018-12-14,9999-12-31
WVLKNO0265,78536.6081,228424.3818,WV_ZWI_013,1251,2018-12-14,2018-12-14
WVLKNO0265,78536.6081,228424.3818,WV_ZWI_013,1251,2018-12-14,9999-12-31
WVLKNO0266,80411.5523,226952.179,WV_DIE_001_zuid,1263,2018-12-14,2018-12-14
WVLKNO0266,80411.5523,226952.179,WV_DIE_001_zuid,1263,2018-12-14,9999-12-31
WVLKNO0266,80606.0215,227183.0284,WV_DIE_001,1262,2018-12-14,2018-12-14
WVLKNO0266,80606.0215,227183.0284,WV_DIE_001,1262,2018-12-14,9999-12-31
WVLKNO0272,77744.5813,227755.3424,WV_ZWI_047,1242,2018-12-14,2018-12-14
WVLKNO0272,77744.5813,227755.3424,WV_ZWI_047,1242,2018-12-14,9999-12-31
WVLKNO0274,77655.9615,227807.963,WV_ZWI_122,1241,2018-12-14,2018-12-14
WVLKNO0274,77655.9615,227807.963,WV_ZWI_122,1241,2018-12-14,9999-12-31
WVLKNO0275,77670.9491,227844.1272,WV_ZWI_158,1240,2018-12-14,2018-12-14
WVLKNO0275,77670.9491,227844.1272,WV_ZWI_158,1240,2018-12-14,9999-12-31
WVLKNO0280,77376.6036,227748.3136,WV_ZWI_162,1237,2018-12-14,2018-12-14
WVLKNO0280,77376.6036,227748.3136,WV_ZWI_162,1237,2018-12-14,9999-12-31
WVLKNO0283,77324.7604,227672.7763,WV_ZWI_124,1239,2018-12-14,2018-12-14
WVLKNO0283,77324.7604,227672.7763,WV_ZWI_124,1239,2018-12-14,9999-12-31
WVLKNO0352,70450.9515,225918.3913,WVLKNO0352,3448,2024-03-22,9999-12-31
WVLKNO0365,79257.7216,227985.8573,WV_ZWI_149,1256,2018-12-14,2018-12-14
WVLKNO0365,79257.7216,227985.8573,WV_ZWI_149,1256,2018-12-14,9999-12-31
WVLKNO0380,78572.8933,228529.5103,WV_ZWI_020,1252,2018-12-14,2018-12-14
WVLKNO0380,78572.8933,228529.5103,WV_ZWI_020,1252,2018-12-14,9999-12-31
WVLKNO0388,78274.7921,228034.7767,WV_ZWI_157,1198,2018-12-14,2018-12-14
WVLKNO0388,78274.7921,228034.7767,WV_ZWI_157,1198,2018-12-14,9999-12-31
WVLKNO0407,79887.1533,228477.1193,WV_ZWI_centrale geul,1265,2018-12-14,2018-12-14
WVLKNO0407,79887.1533,228477.1193,WV_ZWI_centrale geul,1265,2018-12-14,2024-03-22
WVLKNO0407,79887.1533,228477.1193,WV_ZWI_GEULOW,1265,2024-03-22,9999-12-31
WVLKOK0001,33336.3548,203866.8604,WV_TYD_007,1039,2018-12-14,2018-12-14
WVLKOK0001,33336.3548,203866.8604,WV_TYD_007,1039,2018-12-14,9999-12-31
WVLKOK0010,32512.6479,203691.5273,WV_TYD_009,1038,2018-12-14,2018-12-14
WVLKOK0010,32512.6479,203691.5273,WV_TYD_009,1038,2018-12-14,9999-12-31
WVLKOK0017,28715.4991,200382.1388,WV_NOD_016,1036,2018-12-14,2018-12-14
WVLKOK0017,28715.4991,200382.1388,WV_NOD_016,1036,2018-12-14,9999-12-31
WVLKOK0028,28494.6774,200246.91,WV_NOD_001,1034,2018-12-14,2018-12-14
WVLKOK0028,28494.6774,200246.91,WV_NOD_001,1034,2018-12-14,2021-01-26
WVLKOK0028,28494.6774,200246.91,WV_NOD_010,1034,2021-01-26,9999-12-31
WVLKOK0065,28633.3193,200296.9163,WV_NOD_013,1035,2018-12-14,2018-12-14
WVLKOK0065,28633.3193,200296.9163,WV_NOD_013,1035,2018-12-14,9999-12-31
WVLKOK0125,33019.0482,202448.7769,WV_TYD_017,1037,2018-12-14,2018-12-14
WVLKOK0125,33019.0482,202448.7769,WV_TYD_017,1037,2018-12-14,9999-12-31
WVLKOK0192,33785.7142,203019.5546,WV_TYD_0XX,1184,2024-03-22,9999-12-31
WVLMID0075,42950.1663,210669.5722,WV_MID_001,1048,2018-12-14,2018-12-14
WVLMID0075,42950.1663,210669.5722,WV_MID_001,1048,2018-12-14,9999-12-31
WVLMID0089,38630.2942,205275.6107,WV_SBE_004,1045,2018-12-14,2018-12-14
WVLMID0089,38630.2942,205275.6107,WV_SBE_004,1045,2018-12-14,9999-12-31
WVLMID0135,38143.5922,205489.6458,WV_SBE_001,1043,2018-12-14,2018-12-14
WVLMID0135,38143.5922,205489.6458,WV_SBE_001,1043,2018-12-14,9999-12-31
WVLMID0136,39929.915,208582.9227,WV_WAD_004,1047,2018-12-14,2018-12-14
WVLMID0136,39929.915,208582.9227,WV_WAD_004,1047,2018-12-14,9999-12-31
WVLMID0204,39971.7574,208759.9279,WV_WAD_002,1046,2018-12-14,2018-12-14
WVLMID0204,39971.7574,208759.9279,WV_WAD_002,1046,2018-12-14,9999-12-31
WVLMID0220,38591.9958,205495.7313,WV_SBE_002,1044,2018-12-14,2018-12-14
WVLMID0220,38591.9958,205495.7313,WV_SBE_002,1044,2018-12-14,9999-12-31
WVLNWP0009,34738.7948,204460.8115,WV_LEP_003,1040,2018-12-14,2018-12-14
WVLNWP0009,34738.7948,204460.8115,WV_LEP_003,1040,2018-12-14,9999-12-31
WVLNWP0026,35554.11,205965.447,WV_IJZ_002,1042,2018-12-14,2018-12-14
WVLNWP0026,35554.11,205965.447,WV_IJZ_002,1042,2018-12-14,9999-12-31
WVLNWP0032,34773.8257,204578.9217,WV_LEP_007,1041,2018-12-14,2018-12-14
WVLNWP0032,34773.8257,204578.9217,WV_LEP_007,1041,2018-12-14,9999-12-31
WVLNWP0046,34696.2619,204434.2668,WV_LEP_0XX,1185,2018-12-14,2018-12-14
WVLNWP0046,34696.2619,204434.2668,WV_LEP_0XX,1185,2018-12-14,9999-12-31
WVLOSK0053,71200.4909,201524.3146,WV_KPV_00_,1219,2018-12-14,2018-12-14
WVLOSK0053,71200.4909,201524.3146,WV_KPV_00_,1219,2018-12-14,2024-03-22
WVLOSK0053,71202.4898,201518.6141,WV_KPV_001,1021,2018-12-14,2018-12-14
WVLOSK0053,71202.4898,201518.6141,WV_KPV_001,1021,2018-12-14,9999-12-31
WVLOSK0059,70234.8413,197822.8255,WV_ZGV_001,1216,2018-12-14,2018-12-14
WVLOSK0059,70234.8413,197822.8255,WV_ZGV_001,1216,2018-12-14,9999-12-31
WVLOSK0273,74260.603,200465.356,WV_BBV_003,1018,2018-12-14,2018-12-14
WVLOSK0273,74260.603,200465.356,WV_BBV_003,1018,2018-12-14,9999-12-31
WVLOSK0526,73042.9219,205622.3892,WV_LEI_003,1022,2018-12-14,2018-12-14
WVLOSK0526,73042.9219,205622.3892,WV_LEI_003,1022,2018-12-14,9999-12-31
WVLOSK0532,72808.3589,205803.9643,WV_LEI_001,1334,2018-12-14,2018-12-14
WVLOSK0532,72808.3589,205803.9643,WV_LEI_001,1334,2018-12-14,9999-12-31
WVLRUI0009,78287.3939,196635.9417,WV_GUP_001,1214,2018-12-14,2018-12-14
WVLRUI0009,78287.3939,196635.9417,WV_GUP_001,1214,2018-12-14,2024-05-31
WVLRUI0009,78293.6151,196644.7386,WV_GUP_001,1015,2018-12-14,2018-12-14
WVLRUI0009,78293.6151,196644.7386,WV_GUP_001,1015,2018-12-14,9999-12-31
WVLWIN0255,78154.0471,196864.6342,WV_GUP_002,1016,2018-12-14,2018-12-14
WVLWIN0255,78154.0471,196864.6342,WV_GUP_002,1016,2018-12-14,2024-05-31
WVLWIN0255,78168.0105,196834.722,WV_GUP_002,1215,2018-12-14,2018-12-14
WVLWIN0255,78168.0105,196834.722,WV_GUP_002,1215,2018-12-14,9999-12-31
WVLZNB0852,52986.568,172291.5264,WV_POB_002,3454,2024-03-22,9999-12-31
WVLZNB0856,52892.8346,172294.0151,WV_POB_001,1335,2024-03-22,9999-12-31
ZONR001X,187271.9317,232245.1599,NA,4317,2025-02-05,2025-02-05
ZONR001X,187271.9317,232245.1599,ZONR001X,4317,2025-02-05,9999-12-31
ZONR002X,186907.3494,232124.3316,NA,4318,2025-02-05,2025-02-05
ZONR002X,186907.3494,232124.3316,ZONR002X,4318,2025-02-05,9999-12-31
NA,22723.332,199089.0118,WV_WES_031,1221,2018-11-12,2018-12-14
NA,22781.5029,199064.3043,WV_WES_018,1222,2018-11-12,2018-12-14
NA,22785.1182,198430.5914,NA,1225,2018-11-09,2018-11-09
NA,22798.7954,198419.2997,WV_WES_014,1224,2018-11-12,2018-12-14
NA,22869.5672,198422.4805,WV_WES_012,1223,2018-11-12,2018-12-14
NA,23089.4662,198249.7655,WV_WES_009,1227,2018-11-12,2018-12-14
NA,23164.5483,198289.7494,WV_WES_006,1226,2018-11-12,2018-12-14
NA,23183.1427,198201.2525,WV_WES_007,1228,2018-11-12,2018-12-14
NA,23331.5673,198202.3179,WV_WES_003,1229,2018-11-12,2018-12-14
NA,23591.945,197546.0384,WVLDEP0043,5559,2025-07-30,2025-07-30
NA,23869.7743,198223.0971,WV_WES_044,1230,2018-11-12,2018-12-14
NA,23869.7743,198223.0971,WV_WES_044,1230,2018-12-14,2018-12-14
NA,23869.7743,198223.0971,WV_WES_044,1230,2018-12-14,2024-03-22
NA,23891.39,196079.0683,WV_CAB_023,1231,2018-11-12,2018-12-14
NA,24276.9603,196027.3431,WV_CAB_031,1232,2018-11-12,2018-12-14
NA,24306.9366,199038.6745,WV_WES_038,1032,2018-11-12,2018-12-14
NA,25581.5398,196978.0761,WV_CAB_010,1233,2018-11-12,2018-12-14
NA,25943.8905,200463.0088,WV_HOS_001,1033,2018-11-12,2018-12-14
NA,28494.6774,200246.91,WV_NOD_001,1034,2018-11-12,2018-12-14
NA,28633.3193,200296.9163,WV_NOD_013,1035,2018-11-12,2018-12-14
NA,28715.4991,200382.1388,WV_NOD_016,1036,2018-11-12,2018-12-14
NA,32512.6479,203691.5273,WV_TYD_009,1038,2018-11-12,2018-12-14
NA,33019.0482,202448.7769,WV_TYD_017,1037,2018-11-12,2018-12-14
NA,33336.3548,203866.8604,WV_TYD_007,1039,2018-11-12,2018-12-14
NA,33785.7142,203019.5546,WV_TYD_0XX,1184,2018-11-12,2018-12-14
NA,33785.7142,203019.5546,WV_TYD_0XX,1184,2018-12-14,2018-12-14
NA,33785.7142,203019.5546,WV_TYD_0XX,1184,2018-12-14,2024-03-22
