CODEPLAS	index_0m	index_50m	index_100m	index_150m	index_200m
ANTVOR0181	3.030339806	3.356557377	3.033105023	3.517976032	3.609665428
ANTVOR0182	2.655688623	3.395454545	2.62164751	3.211916462	2.872326203
ANTVOR0183	2.621621622	3.80952381	2.82804878	3.332392777	3.1275691
ANTVOR0184	3.481132075	3.628865979	2.319444444	3.437423313	3.442520776
ANTVOR0185	3.019607843	2.873376623	2.531887755	2.847801578	2.960110041
ANTVOR0186	2.691780822	2.8	3.503311258	3.595149254	3.589937974
ANTVOR0187	3.026622296	3.710280374	3.281853282	2.98810872	2.69556585
ANTVOR0188	3.270833333	2.223140496	3.106890459	3.567490494	2.923890063
ANTVOR0189	2	3.68877551	3.991964286	3.791666667	3.165270373
ANTVOR0190	2	2.936619718	3.791469194	2.920138889	3.341478314
ANTVOR0192	2.857142857	3.925925926	3.186507937	3.134872418	2.944923689
ANTVOR0193	2	3.081005587	3.167105263	3.761348898	3.410099464
ANTVOR0194	2.8	4.058219178	2.990963855	3.172354949	3.176032498
ANTVOR0195	2.617391304	3.831521739	3.304292929	3.27027027	3.008333333
ANTVOR0196	2.5	3.085561497	3.87537092	3.092571429	2.974972797
ANTVOR0197	2.5	2.138513514	3.596649485	3.700289575	3.445099484
ANTVOR0198	2.5	3.702054795	3.846153846	3.210653753	3.084216726
ANTVOR0199	2.5	2.476190476	3.306213018	3.19738277	3.192787795
ANTVOR0200	2.5	3.301075269	3.667155425	3.104829211	2.525377229
ANTVOR0201	2.857142857	3.645631068	3.546511628	3.208522727	3.170151406
ANTVOR0202	2	3.177083333	3.817927171	3.474330357	2.571921182
ANTVOR0203	2.75	2.791666667	3.003703704	3.241440378	2.996453901
ANTVOR0204	2	3.485714286	2.283382789	3.668954593	3.192534381
ANTVOR0205	3.019230769	3.107894737	3.565671642	3.790102389	3.703910615
ANTVOR0207	2.366972477	2.191747573	2.848375451	3.169029444	3.104938272
ANTVOR0208	2.672043011	3.464788732	2.907821229	2.805555556	3.004294918
ANTVOR0209	2.607142857	3.243333333	3.124390244	3.254227734	2.824742268
ANTVOR0210	2.684931507	3.594736842	3.545138889	2.844862665	3.387182911
ANTVOR0211	3.063380282	3.679775281	3.323943662	3.316747573	3.313069909
ANTVOR0212	2.866197183	3.589285714	3.21942446	2.461711712	3.73030303
ANTVOR0213	2.964720195	3.977272727	2.982263514	3.058638083	3.425675676
ANTVOR0214	3.049180328	3.299065421	2.619238477	3.357333333	3.622571001
ANTVOR0215	2.80483871	3.010416667	3.513742072	3.650119617	3.040229885
ANTVOR0216	2.98989899	3.921511628	3.621145374	4.009715026	3.355042017
ANTVOR0217	3	2.067961165	2.498815166	2.934195726	3.018772563
ANTVOR0218	3	3.894117647	3.643695015	3.261585366	2.983508246
ANTVOR0219	2	3.827956989	3.293059126	3.731448763	3.415316642
ANTVOR0220	2	3.705882353	3.34137931	3.13243874	3.720619282
ANTVOR0221	2	3.862068966	3.222077922	3.837837838	3.578358209
ANTVOR0222	2	3.704081633	2.77764977	2.919084821	3.101492537
ANTVOR0223	3	3.680232558	3.648293963	3.154171705	3.332577475
ANTVOR0224	2.669014085	3.225806452	2.957175926	3.248005319	3.242382271
ANTVOR0225	2.897959184	3.010714286	3.480839416	3.237688442	3.763175016
ANTVOR0226	2.315068493	2.397222222	3.900457666	3.066445183	3.750884643
ANTVOR0227	2.885057471	2.626984127	2.854066986	3.70624152	3.800287356
ANTVOR0228	2.5	2.1	3.023076923	3.377880184	2.982631931
ANTVOR0229	2	2.344537815	3.832865169	3.126768868	3.773243802
ANTVOR0230	2	3.292035398	2.93676815	3.228062554	2.808139535
ANTVOR0231	2	2.884615385	3.052064632	3.80587484	3.076109937
ANTVOR0232	2.79245283	3.173913043	2.718969555	3.195673077	3.532089552
ANTVOR0233	2.729641694	3.73019802	3.688202247	3.264775414	3.066792691
ANTVOR0234	2.484429066	3.462121212	2.973417722	2.644444444	2.835066865
ANTVOR0235	2.639552239	3.02293578	2.994493392	3.258706468	3.837972877
ANTVOR0236	2.810240964	3.535087719	2.662990196	2.917637918	3.162337662
ANTVOR0237	2.051724138	2.450292398	2.769675926	3.026029056	3.567854435
ANTVOR0246	3	3.542372881	3.649659864	3.317032967	3.035633055
ANTVOS0001	2.426056338	4.02247191	3.096577017	3.885441527	3.845866998
ANTVOS0002	3.133333333	3.547413793	3.704592902	3.144186047	3.548861132
ANTVOS0006	2.327751196	4	3.65	3.095325953	3.702095808
ANTVOS0007	2.169565217	3.521978022	2.761538462	2.861988304	2.90260223
ANTVOS0008	2.508064516	3.467741935	2.845854922	3.700902935	2.728624535
ANTVOS0009	2.588353414	3.408602151	2.959490741	3.514588859	3.321348315
ANTVOS0010	2.284552846	3.700980392	2.788577154	4.155835544	3.448329049
ANTVOS0011	2.354014599	2.642276423	3.188131313	3.730366492	3.721719457
ANTVOS0012	3.364864865	2.232954545	2.459770115	3.94654498	3.054733728
ANTVOS0013	2.762839879	3.838888889	3.026809651	3.217350746	3.359186747
ANTVOS0014	3.195652174	3.015060241	3.282991202	3.794223827	3.365744203
ANTVOS0015	2.394230769	2.84352518	3.675505051	3.233499377	3.451066961
ANTVOS0016	2.975	3.420634921	4.005633803	3.291015625	3.343465046
ANTVOS0018	2.322963801	3.550724638	2.663218391	3.820742638	2.953264095
ANTVOS0019	2.290123457	3.409090909	3.024358974	4.110507246	3.108946609
ANTVOS0020	2.904411765	3.220930233	3.665847666	3.961139896	3.206214689
ANTVOS0021	2	3.020833333	2.996376812	3.55786736	3.763057325
ANTVOS0022	3.325581395	2.947058824	3.793902439	3.782034346	2.995750708
ANTVOS0023	2.19140625	3.289308176	2.841216216	3.506508876	3.432597106
ANTVOS0024	3.15625	3.534013605	3.17893401	4.052401747	3.356733524
ANTVOS0025	2.5225	2.80075188	3.060869565	4.130012151	2.971711457
ANTVOS0026	3.910071942	3.741935484	3.012795276	4.028395062	3.73799435
ANTVOS0027	2.720588235	3.353448276	3.110609481	3.041573034	3.577586207
ANTVOS0029	2.685096154	3.376811594	3.797904192	3.867514356	3.592036063
ANTVOS0030	2	2.526315789	3.256501182	3.164366374	3.376311844
ANTVOS0031	2.940298507	2.815217391	3.015931373	3.31546894	3.197447447
ANTVOS0032	2	3.398230088	3.112721417	3.961290323	2.840312278
ANTVOS0033	2.416666667	2.928057554	3.752066116	3.100835946	3.241423948
ANTVOS0034	3.490566038	3.459183673	3.03358209	3.122739018	3.528130672
ANTVOS0035	3.37804878	4.075	2.987593052	4.074754902	2.8725545
ANTVOS0036	2.268867925	3.041044776	2.679176755	3.359252824	3.011336797
ANTVOS0037	3.375	3.021186441	3.159630607	3.902649007	3.609195402
ANTVOS0038	3.15	3.275510204	2.952211127	3.296957672	3.454614798
ANTVOS0039	2.015810277	3.125925926	2.86928934	4.099487179	3.132783196
ANTVOS0040	2.888489209	2.804455446	3.296420582	3.805203046	3.880028736
ANTVOS0041	2.738410596	2.694852941	3.803970223	3.925294889	3.211997273
ANTVOS0042	2.72972973	3.601604278	3.020481928	3.293506494	3.146450531
ANTVOS0048	2.5	2.979166667	2.977806789	3.263601036	3.364258555
ANTVOS0049	2.96	2.682432432	2.767639903	3.517578125	3.621681416
ANTVOS0050	4.5	2.531496063	3.702546296	3.524121014	3.546626232
ANTVOS0051	3.016666667	2.326086957	3.706647399	3.986166008	3.396084337
ANTVOS0052	3.775	3.559027778	4.151162791	3.39025974	3.64162284
ANTVOS0053	3.795918367	2.881889764	3.740112994	3.813157895	2.962057878
ANTVOS0054	2	3.644171779	3.888418079	3.806892068	3.192550143
ANTVOS0055	3.25	3.686131387	3.160394265	3.755128205	2.823243243
ANTVOS0057	3.242857143	2.637583893	3.859649123	3.816666667	3.528473804
ANTVOS0058	3.5	3.004424779	3.242063492	3.517396907	3.16121673
ANTVOS0059	3	2.605072464	3.290960452	3.345341615	3.605904059
ANTVOS0060	3.541666667	2.781976744	3.831955923	3.614873035	3.705882353
ANTVOS0061	3.375	3.029166667	4.108142494	4.069915254	3.45785877
ANTVOS0062	3.619469027	2.525547445	3.891061453	3.604495747	3.622035195
ANTVOS0063	3.452554745	2.971962617	3.348739496	3.918	2.729446936
ANTVOS0064	2.35645933	3.281914894	3.816473988	3.549443758	3.231283422
ANTVOS0065	2.075	3.318548387	3.372839506	3.240338164	2.939826303
ANTVOS0069	2	4.02970297	3.965631929	4.103136309	3.240853659
ANTVOS0070	2	2.430656934	4.167519182	3.857849197	2.568984547
ANTVOS0071	2.858974359	3.047008547	3.945169713	3.750657895	3.551340746
ANTVOS0073	2.11732852	3.392	2.844393593	3.907722513	3.322954381
ANTVOS0074	2.338983051	2.90625	3.83740458	3.604330709	3.323686215
ANTVOS0075	2.309187279	3.696850394	3.103773585	3.206455542	3.321455085
ANTVOS0595	2.645454545	2.774305556	3.230077121	3.6125	3.82514881
ANTVOS0596	2.176056338	3.254098361	3.840277778	3.97557328	3.693559802
ANTVOS0597	3.5	2.88172043	2.952282158	3.023465704	3.291697831
ANTVOS0598	2.467005076	2.885057471	3.040616246	3.310522443	3.564748201
ANTVOS0599	3.328571429	3.125	4.0234375	3.860720562	3.885048835
ANTVOS0600	3.72	3.505681818	3.165579119	3.860962567	3.441043084
ANTVOS0601	2.915584416	3.246323529	3.952312139	3.564790576	3.731868132
ANTVOS0602	4	3.055555556	3.250716332	4.241955446	3.321620012
ANTVOS0603	3.442307692	2.891393443	3.876506024	3.520857474	3.688053097
ANTVOS0604	3.064516129	3.612745098	3.753443526	3.402790279	3.225554107
ANTVOS0605	3.5	2.975806452	3.861428571	3.682910547	3.226299694
ANTVOS0606	3.138297872	2.495934959	3.353521127	3.893861893	3.626010287
ANTVOS0607	2.5	2.65625	3.223314607	3.970705726	3.538636364
ANTVOS0608	2	2.951327434	3.698879552	3.822793149	2.455904335
ANTVOS0609	4.295454545	3	3.20361991	3.956692913	2.99926308
ANTWES0001	2.685686654	2.949152542	3.905714286	3.272824919	3.009811321
ANTWES0002	2.627139364	2.959183673	3.247206704	3.44059869	2.502235469
ANTWES0003	2.475247525	3.170731707	3.830945559	2.851128472	2.882307692
ANTWES0004	2.549180328	3.322834646	3.849295775	3.784196547	3.377627628
ANTWES0005	3.358695652	2.90625	3.734722222	3.442513369	3.473644578
ANTWES0006	2.646226415	2.6	3.870317003	3.785805627	3.148514851
ANTWES0007	2.569892473	3.395683453	3.705882353	3.887941535	2.949620428
ANTWES0008	2.681578947	3.505263158	3.152230971	3.864361702	3.58489426
ANTWES0009	2	4.127659574	3.473484848	4.015498652	3.717311907
ANTWES0010	2.133333333	3.535353535	3.97133758	2.830508475	3.293825408
ANTWES0011	2.759259259	3.797979798	3.624681934	3.657094595	2.670972128
ANTWES0012	3.5	3	3.991150442	2.988229273	3.194508009
ANTWES0013	2.675324675	3.573770492	3.428010471	3.601005025	3.116325182
ANTWES0014	2.698473282	3.184684685	3.108695652	2.660477454	3.911418685
ANTWES0015	1.4	3.052083333	4.020356234	3.695081967	3.309696093
ANTWES0016	2.516129032	3.581730769	3.824074074	3.535625	3.489821098
ANTWES0017	2	3.991525424	3.690544413	3.684666667	3.224460432
ANTWES0018	3.016949153	3.795918367	3.899433428	3.656812339	2.517290049
ANTWES0019	2.508474576	2.892156863	3.525641026	4.115284974	2.32037037
ANTWES0020	3.733870968	3.695876289	3.181585678	4.107878788	2.835294118
ANTWES0021	2.713592233	3.032258065	3.68627451	3.596753247	3.028511822
ANTWES0022	2.682352941	3.683333333	4.080896686	3.728341584	2.559837728
ANTWES0023	2.738636364	4.239130435	2.91637931	4.096456693	3.102941176
ANTWES0024	3.155737705	3.901785714	3.147727273	3.77456382	2.236171535
ANTWES0025	2.567346939	2.746428571	3.625	4.029746835	2.965740142
ANTWES0026	2.663636364	3.768	3.925438596	3.48046875	2.873862947
ANTWES0027	2.577272727	2.83490566	3.515714286	4.078443878	2.935805991
ANTWES0028	2.541176471	3.222689076	4.248031496	3.362991266	2.724550898
ANTWES0029	2.736486486	3.68627451	3.375598086	3.50200267	2.934948097
ANTWES0030	2.76344086	2.975308642	3.427350427	3.865482234	2.257439134
ANTWES0031	2.570247934	2.945	3.749262537	3.982758621	2.380487805
ANTWES0032	2.5234375	3.956140351	3.766393443	2.627058824	2.410582719
ANTWES0033	2.5	2.816964286	3.941860465	3.246811224	2.868510158
ANTWES0034	2.629834254	4.237113402	3.790598291	3.104497354	2.812776724
ANTWES0035	2.661290323	3.161458333	3.90819209	2.911038961	2.116685457
ANTWES0036	2.41958042	3.573964497	3.179956897	3.294197031	2.431644691
ANTWES0037	2.526666667	3.689320388	3.33273703	3.828740157	3.456698241
ANTWES0039	2	3.536458333	2.623152709	3.876315789	2.397989355
ANTWES0040	2.58839779	3.635	3.501453488	3.487333333	3.037419355
ANTWES0041	2.729411765	3.415	3.463343109	3.189776733	2.514846235
ANTWES0042	2.565217391	3.47	3.576923077	3.845309381	3.47414421
ANTWES0043	3.318181818	3.135658915	3.689258312	4.080808081	2.375181422
ANTWES0044	2.696969697	4	3.924418605	3.478710462	2.595238095
ANTWES0045	2.443820225	2.911764706	3.89380531	2.834872979	2.286096257
ANTWES0046	3.64893617	3.793814433	2.666197183	3.631508678	2.672814208
ANTWES0047	2.004132231	3.668367347	3.81954023	3.411272321	2.540089801
ANTWES0048	2.81547619	3.610576923	2.599796334	4.096812279	3.259451446
ANTWES0049	2.636363636	3.942708333	3.493203883	3.683850932	2.485733696
ANTWES0051	2.519607843	3.593137255	2.567226891	3.885597549	2.469151671
ANTWES0052	2.721649485	2.991071429	3.501103753	3.476397516	2.459297984
ANTWES0053	2.811594203	3.233050847	3.416223404	2.470338983	2.647713226
ANTWES0054	2.678571429	3.788819876	3.666180758	2.420918367	2.622498275
ANTWES0055	2.676470588	3.823529412	3.698033708	2.982436883	2.484038604
ANTWES0056	2.343283582	4.155913978	4.210084034	3.344194313	2.334474886
ANTWES0057	2.646153846	3.371681416	4.171755725	2.645402299	2.646638905
ANTWES0058	2.568965517	2.896551724	3.644662921	3.344717182	2.421679909
ANTWES0059	2.991071429	3.707627119	3.672413793	2.344969199	2.275261324
ANTWES0061	2.875	3.706422018	4.02266289	3.224268689	2.187357631
ANTWES0062	2.335038363	3.56185567	3.848857645	2.993512974	2.753793103
ANTWES0063	4.113207547	3.608247423	4.073369565	3.201346389	2.503042596
ANTWES0064	2.636160714	3.578125	3.41539924	3.065022422	2.847613219
ANTWES0065	2	3.11637931	4.053719008	3.227488152	2.370710784
ANTWES0066	2.584158416	3.4	2.934444444	2.269177127	2.714754098
ANTWES0067	2.632352941	3.958100559	3.565789474	2.366465863	2.602265951
ANTWES0068	2.450904393	2.67370892	3.579889807	2.615950226	3.630746044
ANTWES0069	2.523809524	3.016666667	4.028818444	2.881950775	3.503019324
ANTWES0070	2.633802817	3.251072961	2.566473988	2.932318993	2.261549925
ANTWES0071	2.70212766	3.847826087	3.269125683	2.110247027	3.294757033
ANTWES0072	2.155339806	3.239583333	3.008645533	2.457109283	3.609737249
ANTWES0073	2.837837838	4.139130435	2.782303371	3.838319908	3.657894737
ANTWES0074	2	3.340909091	3.462686567	2.555125725	3.622102009
ANTWES0075	2	3.270642202	3.843304843	3.271012931	3.645864662
ANTWES0076	2.361111111	4.092391304	3.798571429	2.436971235	3.642201835
ANTWES0077	3.757575758	3.538095238	3.675872093	3.875	3.587652439
ANTWES0078	3.426829268	3.670212766	2.97799511	2.421777222	3.540662651
ANTWES0079	2.837209302	3.597938144	3.659179688	2.676195426	3.782675947
ANTWES0080	2.885080645	3.739795918	3.890540541	2.210734463	4.003787879
ANTWES0081	2.848837209	3.236842105	3.334615385	2.794901506	2.66137931
ANTWES0082	2.398550725	3.156716418	2.714797136	2.53640257	3.315830116
ANTWES0083	2.477777778	2.362222222	3.696793003	3.5997426	3.559090909
ANTWES0084	2.396226415	3.684782609	3.327625571	2.434832757	3.281690141
ANTWES0085	2.960227273	3.295698925	4.006097561	2.641559829	3.479377432
ANTWES0086	2.84375	3.373786408	3.682539683	2.498049415	3.893371758
ANTWES0087	2.5	3.663865546	3.991902834	2.691717791	3.669452888
ANTWES0088	2.744186047	3.739361702	3.332898172	2.695882353	3.441608662
ANTWES0089	2	3.89010989	2.349489796	2.47622108	3.359760658
ANTWES0090	2.669014085	2.857142857	2.533199195	2.327012026	2.438325991
ANTWES0091	3.0375	3.904255319	2.813747228	2.604980469	2.425435276
ANTWES0092	2.298701299	2.264880952	3.311414392	2.376838235	3.522727273
ANTWES0093	2.551181102	3.449152542	2.421615202	2.385014138	3.031990521
ANTWES0094	2.7	2.497727273	3.163461538	2.153382762	2.943050847
ANTWES0095	1.448979592	3.082758621	2.527607362	3.001754386	2.884792627
ANTWES0096	2.923076923	3.259259259	3.169934641	2.685649203	3.505287897
ANTWES0097	2.934782609	3.670212766	3.094911937	2.991911021	3.389792485
ANTWES0098	2.709770115	3.648514851	3.170076726	2.424547284	3.449087699
ANTWES0099	2.872340426	3.974747475	3.239726027	2.987951807	3.52653486
ANTWES0100	2.736842105	3.929166667	3.257985258	2.62746063	3.69166128
ANTWES0101	2.338435374	3.635	2.206427689	3.918865435	3.839881394
ANTWES0102	3	3.331818182	2.353057199	3.78493558	3.586940015
ANTWES0103	3.271428571	3.969387755	2.533410138	2.790803109	3.934782609
ANTWES0104	2.632432432	3.904878049	2.474738676	3.527185501	3.47564688
ANTWES0105	2.725490196	3.801886792	2.803571429	4.026458616	3.44496124
ANTWES0106	2.487804878	3.260752688	2.156521739	4.029972752	3.668491009
ANTWES0107	2.787234043	4.067961165	2.482926829	4.028688525	3.678214011
ANTWES0108	3.053191489	2.589041096	3.982142857	4.047058824	3.73019432
ANTWES0109	2.583333333	3.489247312	2.611423221	4.059333333	3.847457627
ANTWES0110	2.637209302	3.436893204	3.154761905	3.94986631	3.452655889
ANTWES0111	3.2375	3.963541667	2.44778481	3.929419525	2.979830839
ANTWES0112	2.420454545	2.389705882	3.838235294	4.234332425	3.073376623
ANTWES0113	2.631578947	3.120192308	2.299472296	4.463527851	3.145849496
ANTWES0114	2.222222222	3.28125	2.450413223	3.189634865	3.331018519
ANTWES0115	2.650943396	3	2.031542056	3.529331514	3.403348554
ANTWES0116	2.538461538	3.71978022	2.745803357	3.697211155	3.171122995
ANTWES0117	3.326086957	3.545918367	2.389247312	3.672890733	3.628550075
ANTWES0118	2.823529412	3.469072165	3.812154696	3.864071038	3.53255814
ANTWES0119	2.607142857	3.704301075	2.258865248	4.073729864	3.347049689
ANTWES0120	2.658682635	2.548	2.689507495	3.895472703	3.401294498
ANTWES0121	3	3.779329609	2.466573816	3.840599455	3.38576779
ANTWES0122	2.322580645	3.640186916	2.78125	3.721642764	3.141860465
ANTWES0123	2.881578947	3.18487395	2.590024331	2.641581633	3.286144578
ANTWES0124	2.732142857	2.377862595	2.488980716	2.766578249	3.669218989
ANTWES0125	3.203488372	3.739130435	2.366071429	4.00198939	3.635873749
ANTWES0126	2.585714286	3.387323944	2.42	3.425800194	3.637370753
ANTWES0127	2.930232558	3.8203125	2.439579685	3.236175115	3.659958362
ANTWES0128	2.928571429	3.72173913	2.515454545	3.358108108	3.354037267
ANTWES0129	3	4.012048193	2.175221239	3.786877395	3.009931245
ANTWES0130	2.60625	3.026548673	3.086538462	3.574090909	2.315638451
ANTWES0131	2.503289474	2.668103448	2.724824356	3.629682997	3.458270106
ANTWES0132	2.9425	2.612068966	3.198412698	3.77553542	3.16730038
ANTWES0133	1.544117647	2.29	2.414851485	4.137297297	3.318631179
ANTWES0134	2.417286245	3.048	3.22172949	4.050967742	3.537037037
ANTWES0135	2.521621622	2.136363636	2.580152672	3.992021277	3.233381503
ANTWES0136	3.339285714	2.917197452	3.945244957	4.160358566	3.917314488
ANTWES0137	2.756097561	2.913690476	3.917953668	3.852546917	2.4123556
ANTWES0138	2.76	3.30794702	3.109243697	3.797668038	2.617760618
ANTWES0139	3.252173913	2.951149425	3.620171674	3.915977961	2.408904511
ANTWES0140	2.697879859	3.038793103	4.004464286	3.95596206	2.51066961
ANTWES0141	3.716666667	3.172535211	3.927927928	4.036458333	2.961538462
ANTWES0142	2.740384615	3.149606299	4.050295858	4.101902174	2.942028986
ANTWES0143	3.5	2.236151603	4.011428571	3.855510753	2.731669267
ANTWES0144	3.377777778	2.56741573	3.991071429	3.238302503	2.660741886
ANTWES0145	2.777777778	2.463768116	3.920588235	3.3165038	3.421155094
ANTWES0146	2.357142857	2.274038462	3.855907781	3.551369863	3.37952271
ANTWES0147	2.652439024	2.828125	4.177272727	3.657394844	3.282608696
ANTWES0148	2.177631579	2.283653846	4.484057971	3.834228188	2.562676056
ANTWES0149	3.5	2.428571429	3.325183374	3.456608812	2.12037037
ANTWES0150	2.625	3.954887218	3.433534743	3.938961039	2.229760987
ANTWES0151	2.861111111	2.845744681	3.74057971	3.87804878	2.208132323
ANTWES0152	2.788888889	3.179738562	3.724615385	3.592643052	3.016736402
ANTWES0153	3.090909091	2.685654008	3.953030303	3.639761647	3.024121296
ANTWES0154	3	3.756880734	3.96031746	3.625326371	3.00281294
ANTWES0155	2.930232558	2.222727273	3.85755814	3.104223433	3.106802721
ANTWES0156	3.564516129	2.439393939	3.945945946	3.505921053	2.503952569
ANTWES0157	2	2	3.507062147	3.976478495	2.07885792
ANTWES0158	3.052884615	2.811538462	2.489010989	4.056756757	3.28021148
ANTWES0159	2.359735974	2.512987013	2.866959064	3.743573265	3.10380117
ANTWES0160	2.712230216	3.6875	3.960869565	4.144721234	2.538199181
ANTWES0161	2.222972973	2.287878788	3.31988743	3.690217391	3.465753425
ANTWES0162	3	2.483660131	3.245862884	3.343665768	3.241947566
ANTWES0163	3.057692308	2.295	3.138392857	2.321208385	2.463022508
ANTWES0164	3.06122449	2.831395349	3.743925234	3.752330226	2.374614911
ANTWES0165	2.482352941	2.763779528	3.43067591	3.732214765	2.453318335
ANTWES0166	2.532608696	2.456730769	3.493470149	3.808411215	2.441966838
ANTWES0167	2.917910448	2.475490196	3.733180428	3.955223881	2.426459719
ANTWES0168	3.452380952	2.176315789	4.143167028	3.406716418	2.688813559
ANTWES0169	3.23046875	2.545454545	4.016713092	4.001815981	2.645316804
ANTWES0170	2.693548387	2.783163265	3.978197674	2.668512658	2.578417266
ANTWES0171	2.586864407	2.37804878	4.057392996	2.887978142	2.418106015
ANTWES0172	3.169811321	3.071428571	3.8125	2.369399428	2.607631389
ANTWES0173	2.325174825	2.947761194	3.840298507	2.864916773	3.209606987
