rank	ecoregion	soilclass	x	y	date	nh4	no3	po4	po4f	period_min	period_max	source	year	sixyear	type	target
221004	12	2	245672	183550	11527	9.66	0	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	11558	4.9	0.13	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	11584	1.77	0.57	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	11275	2.87	0.67	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2000	1	3260	1
221004	12	2	245672	183550	11655	4.03	0.11	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	11684	1.89	2.36	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	11740	1.49	3.79	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11717	3.08	2.1	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11771	1.59	2.76	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11800	3.16	1.27	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11836	3.14	0.15	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11898	8.31	0	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11865	5.37	0.22	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	12187	10.6	0.67	1.58	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12219	3.13	0	0.94	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12249	3.8	2.92	1.8	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12282	7.49	1.66	2.28	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12311	0.73	3.59	2.08	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12342	2.34	2.09	1.38	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12375	11	0.66	1.98	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12402	1.02	3.05	0.46	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12436	4.71	0.88	0.44	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	11928	1.72	2.41	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11956	6.59	0.51	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	11990	10	1.96	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	12494	0.47	5.54	0.38	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12527	4.44	5.36	0.5	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12552	1.14	4.25	0.33	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12583	1.45	0.64	0.82	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12614	3.9	1.09	0.4	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12647	2.56	0.66	0.42	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	11625	5.47	0	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	12018	1.58	2.77	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	12045	2.68	2.05	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2002	2	3260	1
221004	12	2	245672	183550	12072	2.02	2.44	0.49	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12100	5.02	1.6	0.49	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12128	1.27	5.73	0.5	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12158	3.37	0.61	0.96	NA	2000-01-01	2006-12-31	H3260_v1_0	2003	2	3260	1
221004	12	2	245672	183550	12913	0.85	1.43	0.62	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	12941	1.46	0	2.18	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	12969	0.88	0	0.86	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	12677	4.42	0.49	1.01	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12706	2.82	1.92	1.14	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12738	2.75	2.46	0.419	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12768	1.68	4.69	1.78	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
221004	12	2	245672	183550	12801	4.12	5.91	1.2	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	12829	1.18	2.34	0.302	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	12997	0.64	0.68	0.649	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	13025	1.5	2.09	0.744	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	13053	0.31	5.92	0.695	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	13081	1.1	0.46	0.516	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	13277	1.17	5	0.759	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13305	0.739	10.2	0.497	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13333	0.692	0.917	0.836	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13361	0.821	0.288	1.14	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	11410	4.04	1.46	NA	NA	2000-01-01	2006-12-31	H3260_v1_0	2001	2	3260	1
221004	12	2	245672	183550	12857	1.04	2.84	0.618	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	12885	0.92	4.38	1.03	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	13529	1.49	4.88	0.108	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13557	1.19	3.61	0.23	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13585	0.583	2.89	0.225	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13130	3.59	9.33	0.62	NA	2000-01-01	2006-12-31	H3260_v1_0	2005	2	3260	1
221004	12	2	245672	183550	13165	1.67	13.7	0.319	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13193	0	3.24	0.535	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13221	2.31	5.18	0.364	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13249	1.51	5.11	0.846	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13697	1.83	0.441	0.477	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13417	1.15	0.492	0.79	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13445	2.43	1.51	0.694	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13473	1.16	2.51	0.248	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13494	2.35	1.57	0.388	NA	2000-01-01	2006-12-31	H3260_v1_0	2006	2	3260	1
221004	12	2	245672	183550	13893	1.93	4.25	0.141	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	13921	7.5	1.15	0.207	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	13613	1.55	5.13	0.224	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13641	3.03	0.686	0.634	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13669	0.701	1.54	0.294	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	14117	0.586	3.58	0.169	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14145	0.651	4.78	0.178	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	13753	0.379	3.74	0.22	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13781	0.383	3.02	0.311	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13809	1.46	3.91	0.358	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13837	1.77	4.78	0.223	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	13858	0.967	3.21	0.226	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
221004	12	2	245672	183550	14314	0.291	2.87	0.159	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14355	0.501	2.94	0.471	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14370	1.8	2.24	0.47	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14407	1.12	1.35	0.364	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14454	0.198	2.1	0.229	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14473	0.394	3.04	0.238	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	13949	5.89	4	0.4	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	13977	0.84	2.68	0.122	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14005	1.45	2.72	0.373	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14033	1.92	1.61	0.567	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14061	0.589	2	0.346	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14515	0.91	5.2	0.65	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14532	0.94	4.6	0.16	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14566	1.8	3.8	0.61	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14581	1.4	4.6	0.25	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14627	0.33	4.1	0.17	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14648	2.4	4.9	0.1	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14671	0.7	4.9	0.16	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14173	1.51	2.4	0.884	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14201	0.846	3.22	0.221	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14229	1.24	4.56	0.279	NA	2008-01-01	2009-12-31	H3260_v1_3	2008	3	3260	1
221004	12	2	245672	183550	14264	0.83	4.14	0.255	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14287	1.02	0.782	0.062	NA	2008-01-01	2009-12-31	H3260_v1_3	2009	3	3260	1
221004	12	2	245672	183550	14712	0.8	4.6	0.28	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14935	0.98	4.4	0.2	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14949	0.68	3.2	0.29	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14998	1.1	4.2	0.18	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15026	2.1	4.1	0.4	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15056	0.39	5.9	0.095	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15145	0.56	2.6	0.43	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15169	1.8	3.4	0.22	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15188	0	3.1	0.069	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15222	0.73	0.46	0.71	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15250	0.16	2.4	0.76	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15287	1.9	1.3	0.89	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	14748	0.89	2.7	0.39	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14770	5.1	0.31	0.26	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14818	0.56	0.79	0.52	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14839	0.68	1.4	0.26	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14865	2.1	0.91	0.4	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	14900	0.81	1.4	0.43	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
221004	12	2	245672	183550	15363	0.75	2	0.24	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15383	1.5	4.2	0.61	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15412	0.76	3.6	0.31	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15446	0.81	1.5	0.24	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15475	1.1	1.4	0.5	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15503	1.1	0.26	0.14	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15544	0.74	0.67	0.27	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15084	0.22	3	0.24	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15117	0.9	1.8	0.41	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15622	2.4	1.2	0.29	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15650	1.4	1.3	0.55	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15677	1.8	1.8	0.36	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15729	0.91	2.9	0.47	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15748	1.46	3.6	0.31	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15309	2.4	6.1	0.46	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
221004	12	2	245672	183550	15841	1.43	1.01	0.32	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15867	1.11	0.46	0.41	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15895	0.73	0.49	0.2	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15938	1.1	0.48	0.51	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15993	1.7	1.04	0.56	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	16014	1.7	0.31	0.65	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	16042	1.17	1.53	0.38	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15784	3.8	1.84	0.47	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15818	0.72	1.67	0.66	NA	2012-01-01	2015-12-31	H3260_v1_5	2013	4	3260	1
221004	12	2	245672	183550	15573	0.47	1.9	0.95	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	15601	1.3	0.63	0.41	NA	2012-01-01	2015-12-31	H3260_v1_5	2012	3	3260	1
221004	12	2	245672	183550	17394	3.3	0	NA	0.9	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
221004	12	2	245672	183550	17211	2.3	0	NA	0.19	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
221004	12	2	245672	183550	17266	1.9	2.4	NA	0.23	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
221004	12	2	245672	183550	17336	2.8	0.8	NA	0.84	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
221004	12	2	245672	183550	17666	1.7	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17427	0.97	0.86	NA	0.34	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
221004	12	2	245672	183550	17490	1.3	0.55	NA	0.45	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
221004	12	2	245672	183550	17820	1.3	0.42	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17547	2.4	2.6	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17574	0.81	2.1	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17603	3.7	1.4	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17639	0.72	1.4	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17702	1.4	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17730	1.3	0.49	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17765	1.6	0	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17799	1.2	0.4	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17861	1.2	0.74	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	17876	2	2.1	NA	NA	2018-01-01	2018-12-31	H3260_v1_7	2018	4	3260	1
221004	12	2	245672	183550	12464	1.59	4.79	0.47	NA	2000-01-01	2006-12-31	H3260_v1_0	2004	2	3260	1
224666	5	4	191216	198580	17023	0.25	2	0.15	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	16867	0.46	1.7	0.15	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	16902	0.13	1.4	0.14	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	16932	0.15	1.3	0.13	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	16958	0.28	0.59	0.22	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	16989	0.17	1.2	0.3	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	17178	0.32	1.4	NA	0.12	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17057	0.13	1.9	0.13	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	17080	0.13	1.6	0.14	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	17108	0.14	1.8	0.14	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	17136	0.34	1.8	0.12	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	17359	1.5	1.7	NA	0.22	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17387	0.14	1.6	NA	0.15	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17204	0.35	1.8	NA	0.13	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17232	0.46	1.6	NA	0.14	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17266	0.098	1.5	NA	0.11	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17295	0.11	1.6	NA	0.11	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17329	0.098	1	NA	0.088	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	16839	0.48	1.4	0.2	NA	2016-01-01	2017-12-31	H3260_v1_6	2016	4	3260	1
224666	5	4	191216	198580	17420	0.13	1.2	NA	0.067	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17444	0.15	0.98	NA	0.029	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17479	0.25	1.2	NA	0.02	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224666	5	4	191216	198580	17506	0.33	1.3	NA	0.036	2016-01-01	2017-12-31	H3260_v1_6	2017	4	3260	1
224769	5	2	195987	204593	14616	0.44	1.3	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14644	0.33	1.7	0.1	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14672	0.27	1.4	0.12	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14712	0	1.5	0.068	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14740	0	0.55	0.026	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14769	0.36	0.52	0.033	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14797	0	0.33	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14832	0	0.2	0.056	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14868	0	0.42	0.074	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14889	0	0.51	0.13	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14922	0.15	0.64	0.11	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14951	0.51	1.4	0.13	NA	2010-01-01	2011-12-31	H3260_v1_4	2010	3	3260	1
224769	5	2	195987	204593	14987	0.51	1.4	0.12	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15008	0.5	1.1	0.13	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15036	0.26	1.2	0.13	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15078	0	0.76	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15169	0.11	0.63	0.049	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15190	0	0.61	0	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15225	0.14	0.72	0.15	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15260	0	0.78	0.049	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15287	0.13	0.78	0.2	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15316	0.44	1.1	0.092	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15106	0	0.68	0.044	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224769	5	2	195987	204593	15141	0	0.58	0.035	NA	2010-01-01	2011-12-31	H3260_v1_4	2011	3	3260	1
224975	5	2	210560	206194	13529	0.241	1.33	0.095	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
224975	5	2	210560	206194	13564	0	1.31	0.08	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
224975	5	2	210560	206194	13682	0	0.757	0.076	NA	2007-01-01	2007-12-31	H3260_v1_2	2007	3	3260	1
