Waterhuishouding,Druk,WRelFreq_HM,WRelFreq_HML,WRelFreq_H,WRelFreq_M,WRelFreq_L,WRelFreq_S,WRelFreq_P
Tijdelijk tot permanent nat,Druk9.2,0.07155547881857098,0.07155547881857098,0.07155547881857098,0,0,0.016906410207469517,0.193921573701938
Tijdelijk tot permanent nat,Druk9.3,0.07155547881857098,0.07155547881857098,0,0.07155547881857098,0,0.9284445211814291,0
Oppervlaktewater,Druk101,0,0.1463673540283492,0,0,0.1463673540283492,0,0
Oppervlaktewater,Druk102,0,0.1463673540283492,0,0,0.1463673540283492,0,0
Oppervlaktewater,Druk103,0,0,0,0,0,0,0
Oppervlaktewater,Druk11,0.4269190869919896,0.7804489689574762,0.0731836770141746,0.353735409977815,0.3535298819654867,0.2195510310425238,0
Oppervlaktewater,Druk12,0.1463673540283492,0.5001027640061643,0,0.1463673540283492,0.353735409977815,0.4998972359938359,0
Oppervlaktewater,Druk13,0,0,0,0,0,1,0
Oppervlaktewater,Druk14,0.4269190869919896,0.5732864410203388,0,0.4269190869919896,0.1463673540283492,0.4267135589796613,0
Oppervlaktewater,Druk15,0.0731836770141746,0.0731836770141746,0,0.0731836770141746,0,0.9268163229858254,0
Oppervlaktewater,Druk3.1,0.4391020620850476,0.8536326459716508,0.2927347080566984,0.1463673540283492,0.4145305838866032,0.0731836770141746,0
Oppervlaktewater,Druk3.2,0.2927347080566984,0.7926319440505344,0.0731836770141746,0.2195510310425238,0.4998972359938359,0.20736805594946578,0
Oppervlaktewater,Druk3.3,0.719653795048688,1,0.5001027640061643,0.2195510310425238,0.2803462049513121,0,0
Oppervlaktewater,Druk3.4,0.5122857390992221,0.719653795048688,0.365918385070873,0.1463673540283492,0.20736805594946578,0.2803462049513121,0
Oppervlaktewater,Druk4.1,0.2927347080566984,0.2927347080566984,0.2927347080566984,0,0,0.2803462049513121,0
Oppervlaktewater,Druk4.2,0.0731836770141746,0.2927347080566984,0,0.0731836770141746,0.2195510310425238,0.634081614929127,0
Oppervlaktewater,Druk4.3,0,0,0,0,0,1,0
Oppervlaktewater,Druk5.1,0.5608979379149523,0.7072652919433016,0.4877142609007778,0.0731836770141746,0.1463673540283492,0.2927347080566984,0
Oppervlaktewater,Druk5.2,0,0,0,0,0,0.8536326459716508,0
Oppervlaktewater,Druk61,0,0,0,0,0,0,0
Oppervlaktewater,Druk62,0,0,0,0,0,0,0
Oppervlaktewater,Druk63,0,0.2805517329636404,0,0,0.2805517329636404,0.7194482670363597,0
Oppervlaktewater,Druk64,0.2805517329636404,0.2805517329636404,0.20736805594946578,0.0731836770141746,0,0.7194482670363597,0
Oppervlaktewater,Druk65,0,0,0,0,0,1,0
Oppervlaktewater,Druk66,0.0731836770141746,0.1463673540283492,0,0.0731836770141746,0.0731836770141746,0.8536326459716508,0
Oppervlaktewater,Druk7.1,0.0731836770141746,0.0731836770141746,0,0.0731836770141746,0,0,0
Oppervlaktewater,Druk7.2,0.0731836770141746,0.0731836770141746,0.0731836770141746,0,0,0,0
Oppervlaktewater,Druk7.3,0,0,0,0,0,0.9268163229858254,0
Oppervlaktewater,Druk7.4,0,0,0,0,0,0.9268163229858254,0
Oppervlaktewater,Druk8.1,0,0.1463673540283492,0,0,0.1463673540283492,0.8536326459716508,0
Oppervlaktewater,Druk8.2,0,0.5854694161133968,0,0,0.5854694161133968,0.4145305838866032,0
Oppervlaktewater,Druk8.3,0.2195510310425238,0.6464701180345134,0,0.2195510310425238,0.4269190869919896,0.3535298819654867,0
Oppervlaktewater,Druk8.4,0.2927347080566984,0.5854694161133968,0.0731836770141746,0.2195510310425238,0.2927347080566984,0.4145305838866032,0
Oppervlaktewater,Druk8.5,0,0,0,0,0,0,1
Oppervlaktewater,Druk9.1,0,0,0,0,0,0.0731836770141746,0.0731836770141746
Oppervlaktewater,Druk9.2,0,0,0,0,0,0,0.1463673540283492
Oppervlaktewater,Druk9.3,0,0,0,0,0,1,0
