panel;point_code;polygon_id;grts_ranking_draw;sbz;hoofdtype;habitattype;phab;type_meetpunt;uitvoer_opname;datum_opname_cyclus1;x;y
2;1629877_1;438790_v2018;1629877;0;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;69277,59;220110,11
2;1642233_2;176455_v2020;1642233;1;6410;6410_mo;65;bestaand meetpunt;hoofdtype aanwezig;2018-05-31;124061,40;182984,00
2;1653761_1;588952_v2016;1653761;0;1330;1330_hpr;;bestaand meetpunt;hoofdtype aanwezig;2020-08-18;56989,40;213325,20
2;1667357_2;455560_v2016;1667357;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-14;96887,90;219727,90
2;1677870_2;625285_v2020;1677870;1;7140;7140_oli;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-13;195582,70;225485,80
2;1715637_2;473578_v2016;1715637;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;62612,30;222519,60
2;1750129_2;588716_v2016;1750129;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-29;54366,20;210520,60
2;1766326_2;414180_v2020;1766326;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2018-07-12;218305,90;198238,60
2;1892289_1;508067_v2020;1892289;0;6410;6410_mo;75;nieuw meetpunt;hoofdtype aanwezig;;76573,59;204014,11
2;1926866_1;328476_v2016;1926866;1;7140;7140_oli;50;nieuw meetpunt;subtype aanwezig;;223325,59;188238,11
2;2011870_2;465699_v2018;2011870;1;7140;7140_oli;100;bestaand meetpunt;subtype aanwezig;2018-06-05;154824,30;231381,50
2;2018749_1;686298_v2014;2018749;0;1330;1330_hpr;80;bestaand meetpunt;hoofdtype aanwezig;2020-10-15;139677,00;220077,70
2;2034782_1;121306_v2014;2034782;1;7140;7140_oli;100;nieuw meetpunt;subtype aanwezig;;179037,60;242894,10
2;2056822_2;594481_v2020;2056822;1;7140;7140_oli;80;bestaand meetpunt;subtype aanwezig;2019-11-14;215790,10;205216,50
2;2160774_2;361010_v2020;2160774;1;6410;6410_mo;80;bestaand meetpunt;hoofdtype aanwezig;2016-07-06;185036,70;180200,40
2;2173889_2;508139_v2020;2173889;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2016-08-30;73015,40;205536,90
2;2334002_1;358968_v2020;2334002;1;6410;6410_mo;80;bestaand meetpunt;hoofdtype aanwezig;2016-06-20;225053,60;178542,10
2;2371634_2;321195_v2020;2371634;0;6410;6410_mo;20;bestaand meetpunt;hoofdtype aanwezig;2016-07-18;219637,50;172037,10
2;2447382_1;572187_v2014;2447382;0;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;162045,59;195694,11
2;2479154_2;329817_v2016;2479154;1;6410;6410_mo;40;bestaand meetpunt;hoofdtype aanwezig;2016-06-16;221819,90;175438,10
2;2541138_1;647731_v2014;2541138;0;7140;7140_meso;40;bestaand meetpunt;hoofdtype aanwezig;2020-07-23;239389,60;189518,10
2;2552882_2;660601_v2014;2552882;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2016-07-13;220782,50;175092,90
2;2760937_1;370864_v2020;2760937;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2016-09-12;146557,50;196046,20
2;2839602_2;329220_v2016;2839602;1;6410;6410_mo;30;bestaand meetpunt;hoofdtype aanwezig;2016-06-08;221402,50;175373,40
2;3777298_1;463151_v2018;3777298;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2016-07-27;223774,00;205646,00
2;4008897_2;508139_v2020;4008897;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2016-08-30;72987,20;205531,70
2;4026418_2;321195_v2020;4026418;0;6410;6410_mo;20;bestaand meetpunt;hoofdtype aanwezig;2016-06-18;219697,40;172073,40
2;4314870_1;644396_v2020;4314870;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;189949,60;209838,10
2;4390190_1;509729_v2018;4390190;1;6410;6410_ve;100;bestaand meetpunt;hoofdtype aanwezig;2016-06-10;187389,60;232430,10
2;4532818_1;546085_v2018;4532818;1;6410;6410_mo;90;nieuw meetpunt;hoofdtype aanwezig;;237213,60;193038,10
2;4599942_2;420407_v2020;4599942;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2017-06-29;179068,80;184795,80
2;4713206_1;628866_v2020;4713206;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;190173,60;209614,10
2;4713670_1;315546_v2020;4713670;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;162685,60;179630,10
2;4763782_1;358804_v2020;4763782;1;6410;6410_mo;30;nieuw meetpunt;hoofdtype aanwezig;;179133,60;184654,10
2;5186006_1;640591_v2020;5186006;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;180285,60;215982,10
2;5253462_1;449238_v2018;5253462;1;6410;6410_mo;50;bestaand meetpunt;hoofdtype aanwezig;2017-07-25;184573,60;185966,20
2;5295334_1;316746_v2016;5295334;1;6410;6410_mo;20;nieuw meetpunt;hoofdtype aanwezig;;216701,60;175982,10
2;5624882_2;329817_v2016;5624882;1;6410;6410_mo;40;bestaand meetpunt;hoofdtype aanwezig;2017-07-10;221817,50;175440,40
2;5783154_2;671343_v2014;5783154;1;6410;6410_mo;15;bestaand meetpunt;hoofdtype aanwezig;2016-07-12;220702,10;168619,00
2;6102322_1;358970_v2020;6102322;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2017-06-08;225085,60;178701,70
3;20390_2;359336_v2020;20390;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2021-07-29;187101,64;180654,12
3;36790_1;421624_v2020;36790;1;6230;6230_hn;100;bestaand meetpunt;hoofdtype aanwezig;2021-07-06;217213,58;197838,06
3;65281_1;537565_v2018;65281;1;6230;6230_hn;50;bestaand meetpunt;hoofdtype aanwezig;2021-07-06;62173,63;204430,30
3;66486_1;639504_v2020;66486;1;6230;6230_ha;;bestaand meetpunt;hoofdtype aanwezig;2021-07-06;215101,60;201518,20
3;81985_1;581425_v2016;81985;1;6230;6230_hmo;;bestaand meetpunt;hoofdtype aanwezig;2018-06-12;77789,40;196973,90
3;107830_2;468343_v2018;107830;1;7140;7140_meso;;bestaand meetpunt;hoofdtype aanwezig;2018-05-30;193442,40;189439,40
3;236742_1;571022_v2018;236742;1;6410;6410_mo;30;bestaand meetpunt;hoofdtype aanwezig;2021-07-27;164669,61;178286,05
3;300918_1;489618_v2018;300918;1;7140;7140_meso;30;bestaand meetpunt;hoofdtype aanwezig;2021-07-19;206621,56;204078,18
3;404678_1;427705_v2020;404678;1;7140;7140_base;90;nieuw meetpunt;hoofdtype aanwezig;;162077,59;179662,11
3;522710_1;640729_v2020;522710;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2021-08-17;179709,60;214190,10
3;552530_1;423938_v2020;552530;1;6230;6230_hn;60;nieuw meetpunt;hoofdtype aanwezig;;237469,60;186830,10
3;555830_2;629929_v2020;555830;0;7140;7140_meso;100;bestaand meetpunt;hoofdtype aanwezig;2021-07-19;193885,60;201902,10
3;626614_1;414571_v2020;626614;1;6230;6230_ha;50;nieuw meetpunt;hoofdtype aanwezig;;217053,60;197166,10
3;676946_1;544562_v2018;676946;1;6230;6230_ha;50;nieuw meetpunt;hoofdtype aanwezig;;243261,60;196590,10
3;688094_1;437242_v2018;688094;1;6230;6230_ha;60;nieuw meetpunt;hoofdtype aanwezig;;159261,60;225326,10
3;688094_1;437242_v2018;688094;1;6230;6230_hn;20;nieuw meetpunt;hoofdtype aanwezig;;159261,60;225326,10
3;711945_1;599582_v2018;711945;1;6230;6230_hn;100;nieuw meetpunt;hoofdtype aanwezig;;117821,60;207694,10
3;730758_1;407802_v2018;730758;0;6230;6230_ha;100;bestaand meetpunt;hoofdtype aanwezig;2021-07-20;177341,80;174862,20
3;732114_1;342352_v2020;732114;1;6230;6230_hn;30;nieuw meetpunt;hoofdtype aanwezig;;230813,60;194766,10
3;743377_1;536713_v2018;743377;1;6230;6230_hn;50;nieuw meetpunt;hoofdtype aanwezig;;50173,59;184878,10
3;750550_1;480577_v2018;750550;1;6230;6230_hn;100;nieuw meetpunt;hoofdtype aanwezig;;180029,60;207406,10
3;773970_1;548365_v2018;773970;0;6230;6230_hn;50;nieuw meetpunt;hoofdtype aanwezig;;238621,60;200430,10
3;802950_1;309192_v2020;802950;1;6230;6230_ha;30;nieuw meetpunt;hoofdtype aanwezig;;178269,60;182734,10
3;832158_1;584942_v2020;832158;1;6230;6230_hmo;70;nieuw meetpunt;hoofdtype aanwezig;;181277,60;219854,10
3;911617_2;574648_v2014;911617;0;6230;6230_hn;;bestaand meetpunt;hoofdtype aanwezig;2020-10-13;66396,30;206189,80
3;937014_2;358613_v2020;937014;0;6230;6230_hn;60;bestaand meetpunt;hoofdtype aanwezig;2019-05-23;198983,10;188246,20
3;940882_1;358354_v2020;940882;1;6230;6230_ha;100;nieuw meetpunt;hoofdtype aanwezig;;235805,60;195982,10
3;950238_1;437242_v2018;950238;1;6230;6230_ha;60;nieuw meetpunt;hoofdtype aanwezig;;159453,60;225614,10
3;950238_1;437242_v2018;950238;1;6230;6230_hn;20;nieuw meetpunt;hoofdtype aanwezig;;159453,60;225614,10
3;958166_1;591931_v2016;958166;0;6230;6230_ha;80;bestaand meetpunt;hoofdtype aanwezig;2021-08-17;176637,60;208206,10
3;966569_1;415369_v2018;966569;1;6230;6230_ha;50;nieuw meetpunt;hoofdtype aanwezig;;125309,60;199150,10
3;968918_1;518815_v2018;968918;1;6230;6230_ha;30;nieuw meetpunt;hoofdtype aanwezig;;176701,60;217038,10
3;1009222_1;415309_v2020;1009222;1;6230;6230_hn;100;nieuw meetpunt;hoofdtype aanwezig;;172989,59;166894,11
3;1012434_2;528555_v2018;1012434;0;7140;7140_meso;30;bestaand meetpunt;hoofdtype aanwezig;2021-07-07;219133,60;190478,13
3;1032326_1;301444_v2016;1032326;1;6230;6230_hmo;80;nieuw meetpunt;subtype aanwezig;;179549,59;181966,11
3;1037270_1;534283_v2016;1037270;1;6230;6230_ha;100;nieuw meetpunt;subtype aanwezig;;177693,59;208206,11
3;1045430_1;646392_v2020;1045430;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;217885,59;198734,11
3;1097398_1;382203_v2016;1097398;1;7140;7140_meso;30;nieuw meetpunt;hoofdtype aanwezig;;218045,59;189390,11
3;1102518_1;480598_v2018;1102518;1;7140;7140_meso;90;nieuw meetpunt;hoofdtype aanwezig;;213629,59;187726,11
3;1116790_1;590909_v2018;1116790;0;6230;6230_ha;50;nieuw meetpunt;hoofdtype aanwezig;;215645,59;209294,11
3;1152670_1;495395_v2018;1152670;0;6230;6230_hmo;100;nieuw meetpunt;subtype aanwezig;;179677,59;223918,11
3;1238166_1;561093_v2018;1238166;1;7140;7140_meso;30;nieuw meetpunt;hoofdtype aanwezig;;168157,59;206894,11
3;1254353_1;538098_v2018;1254353;1;6230;6230_hmo;100;nieuw meetpunt;subtype aanwezig;;51581,59;184654,11
3;1254486_2;356487_v2020;1254486;1;6230;6230_hmo;;bestaand meetpunt;subtype aanwezig;2018-06-27;184089,80;194368,50
3;1258422_2;421199_v2020;1258422;1;7140;7140_meso;50;bestaand meetpunt;hoofdtype aanwezig;2018-07-10;217385,50;198335,50
3;1276854_1;420844_v2020;1276854;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;213277,59;196334,11
3;1301294_1;480141_v2018;1301294;1;6230;6230_hmo;100;nieuw meetpunt;subtype aanwezig;;194845,59;228654,11
3;1322614_1;449355_v2018;1322614;1;7140;7140_meso;100;bestaand meetpunt;hoofdtype aanwezig;2018-07-05;211005,30;207118,30
3;1337206_1;489751_v2018;1337206;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;207069,59;205262,11
3;1337593_1;548653_v2018;1337593;1;6230;6230_hmo;100;nieuw meetpunt;subtype aanwezig;;135229,59;179726,11
3;1370870_1;628847_v2020;1370870;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;190269,59;209934,11
3;1381569_2;513361_v2020;1381569;1;6230;6230_hmo;30;bestaand meetpunt;subtype aanwezig;2018-06-12;86239,40;203822,40
3;1392705_2;437102_v2018;1392705;1;6230;6230_hmo;10;bestaand meetpunt;subtype aanwezig;2018-06-12;77445,70;197039,70
3;1409089_2;560449_v2018;1409089;1;6230;6230_hmo;70;bestaand meetpunt;subtype aanwezig;2018-06-12;78036,80;197134,30
3;1425286_1;611770_v2014;1425286;0;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2019-07-08;177309,60;181390,10
3;1456905_1;444311_v2016;1456905;1;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;107453,60;216622,10
3;1467894_1;630584_v2020;1467894;1;7140;7140_meso;40;nieuw meetpunt;hoofdtype aanwezig;;197693,59;203278,11
3;1479349_1;589225_v2016;1479349;1;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;64637,59;220398,11
3;1487190_1;413191_v2020;1487190;1;6230;6230_hmo;70;nieuw meetpunt;subtype aanwezig;;184605,59;190958,11
3;1489106_1;638988_v2020;1489106;1;7140;7140_meso;95;nieuw meetpunt;hoofdtype aanwezig;;218909,59;198702,11
3;1528758_1;380719_v2020;1528758;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;216317,59;198190,11
3;1532081_1;478895_v2018;1532081;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2020-08-26;25213,90;196334,30
3;1540082_2;424573_v2020;1540082;1;7140;7140_oli;100;bestaand meetpunt;hoofdtype aanwezig;2020-10-14;239928,10;183037,20
3;1582166_1;425385_v2020;1582166;1;7140;7140_meso;80;nieuw meetpunt;hoofdtype aanwezig;;183869,59;194574,11
3;1594037_1;474231_v2016;1594037;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2019-10-29;64317,60;219598,10
3;1606742_1;425381_v2020;1606742;1;7140;7140_meso;75;nieuw meetpunt;hoofdtype aanwezig;;183773,59;194670,11
3;1612918_1;532310_v2018;1612918;1;7140;7140_meso;20;nieuw meetpunt;hoofdtype aanwezig;;206429,59;212238,11
3;1646894_1;559666_v2018;1646894;1;6230;6230_hmo;30;nieuw meetpunt;subtype aanwezig;;190589,59;228334,11
3;1653686_1;420866_v2020;1653686;1;7140;7140_meso;100;nieuw meetpunt;hoofdtype aanwezig;;213565,59;196718,11
3;1700533_1;455638_v2016;1700533;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2020-08-28;63133,70;220686,00
3;1707701_1;451805_v2016;1707701;1;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;69117,59;221390,11
3;1785525_2;449283_v2016;1785525;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-07-04;69183,00;220871,60
3;1830581_1;456568_v2016;1830581;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-07-04;68829,40;220622,20
3;1872565_1;511489_v2020;1872565;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;64125,70;219982,00
3;1928193_1;103143_v2014;1928193;1;1330;1330_hpr;40;bestaand meetpunt;hoofdtype aanwezig;2018-06-29;56893,60;212078,40
3;1936821_2;561896_v2018;1936821;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;62396,80;219689,50
3;1945013_1;478990_v2018;1945013;1;1330;1330_hpr;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-28;62557,60;220910,10
3;1947634_2;425003_v2020;1947634;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2020-09-10;238365,00;181113,10
3;2028213_1;474249_v2016;2028213;0;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;63613,59;220750,11
3;2130550_2;637758_v2020;2130550;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2019-11-14;216835,60;205545,30
3;2136622_1;475082_v2018;2136622;1;7140;7140_oli;95;bestaand meetpunt;subtype aanwezig;2019-08-01;195773,80;225518,10
3;2139858_1;315629_v2016;2139858;1;7140;7140_oli;100;nieuw meetpunt;subtype aanwezig;;224541,59;188622,11
3;2143233_2;434878_v2016;2143233;1;1330;1330_hpr;;bestaand meetpunt;hoofdtype aanwezig;2019-10-17;57826,20;215918,30
3;2178497_1;474955_v2016;2178497;0;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;76125,59;215470,11
3;2270930_2;455999_v2018;2270930;1;7140;7140_oli;90;bestaand meetpunt;subtype aanwezig;2019-07-04;223837,10;188747,30
3;2302646_1;447474_v2018;2302646;1;7140;7140_oli;98;nieuw meetpunt;subtype aanwezig;;214077,59;188014,11
3;2318966_1;594481_v2020;2318966;1;7140;7140_oli;80;bestaand meetpunt;subtype aanwezig;2019-11-14;216029,40;205070,00
3;2435666_1;546085_v2018;2435666;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-07-07;237181,59;193038,14
3;2454238_2;467235_v2018;2454238;1;7140;7140_oli;100;bestaand meetpunt;subtype aanwezig;2020-10-23;154751,40;232245,00
3;2534662_2;280364_v2020;2534662;1;6410;6410_mo;60;bestaand meetpunt;hoofdtype aanwezig;2021-07-27;168029,61;163790,14
3;2552758_2;414180_v2020;2552758;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2020-09-10;218396,00;198244,10
3;2643702_2;629015_v2020;2643702;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-08-19;188893,57;209742,14
3;2746674_1;357286_v2020;2746674;1;7140;7140_oli;50;nieuw meetpunt;subtype aanwezig;;226109,59;183406,11
3;2805181_2;494391_v2020;2805181;0;1330;1330_hpr;30;bestaand meetpunt;hoofdtype aanwezig;2020-10-15;139644,30;219832,60
3;2809525_1;474851_v2016;2809525;0;1330;1330_hpr;90;bestaand meetpunt;hoofdtype aanwezig;2020-08-21;69789,60;219821,90
3;2814902_2;414180_v2020;2814902;1;7140;7140_oli;40;bestaand meetpunt;subtype aanwezig;2020-09-10;218379,70;198191,20
3;2875061_1;445152_v2016;2875061;0;1330;1330_hpr;100;nieuw meetpunt;hoofdtype aanwezig;;69949,59;220526,11
3;2902665_2;547962_v2018;2902665;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-08-24;111869,61;193262,04
3;3160082_1;551233_v2018;3160082;0;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2019-07-03;231037,60;204366,30
3;3560662_1;610941_v2020;3560662;0;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;175581,59;211982,11
3;3668438_1;640732_v2020;3668438;1;6410;6410_mo;30;bestaand meetpunt;hoofdtype aanwezig;2021-08-17;179677,61;214030,48
3;3864710_1;426190_v2020;3864710;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2021-07-29;185085,57;180622,11
3;4155670_1;611705_v2014;4155670;0;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;164157,60;189166,10
3;4576306_1;329817_v2016;4576306;1;6410;6410_mo;40;bestaand meetpunt;hoofdtype aanwezig;2018-06-12;221885,70;175406,10
3;5408201_2;611607_v2014;5408201;0;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-07;100521,90;195144,40
3;5728454_1;316609_v2016;5728454;1;6410;6410_mo;50;nieuw meetpunt;hoofdtype aanwezig;;168797,60;177710,10
3;5786249_1;547954_v2018;5786249;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;111773,60;193134,10
3;5960754_1;662873_v2014;5960754;1;6410;6410_mo;60;nieuw meetpunt;hoofdtype aanwezig;;220541,60;175278,10
3;6213542_2;360513_v2020;6213542;1;6410;6410_mo;80;bestaand meetpunt;hoofdtype aanwezig;2018-06-25;187264,90;180766,80
3;6300118_1;640950_v2020;6300118;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;180189,60;215854,10
3;6343910_1;316746_v2016;6343910;1;6410;6410_mo;20;nieuw meetpunt;hoofdtype aanwezig;;216733,60;176046,10
3;6428406_1;629173_v2020;6428406;1;6410;6410_mo;100;nieuw meetpunt;hoofdtype aanwezig;;189917,60;208622,10
3;6509618_1;305412_v2016;6509618;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2018-06-14;221341,50;175278,10
3;6528306_1;358970_v2020;6528306;1;6410;6410_mo;100;bestaand meetpunt;hoofdtype aanwezig;2018-06-12;225085,70;178638,10
3;6529158_2;420234_v2020;6529158;1;6410;6410_mo;80;bestaand meetpunt;hoofdtype aanwezig;2018-06-26;180001,10;184948,00
3;6549737_2;370864_v2020;6549737;1;6410;6410_mo;;bestaand meetpunt;hoofdtype aanwezig;2018-06-18;146557,90;196132,10
3;6629970_1;546085_v2018;6629970;1;6410;6410_mo;90;nieuw meetpunt;hoofdtype aanwezig;;237085,60;193070,10
3;6645958_1;450341_v2018;6645958;1;6410;6410_mo;30;bestaand meetpunt;hoofdtype aanwezig;2019-07-08;169085,40;177870,10
